Case,Element,Shader,Interpolator,Total Elems,Vis Elems,Total Px,Shaded Px,Geom Time [ms],Raster Time [ms],Save Time [ms],Frame Time [ms],E2E Time [ms],Geom TP [MElem/s],Raster TP [MPx/s],Frame TP [MPx/s],E2E TP [MPx/s]
tri3_nodal_grey,tri3,nodal_grey,nodal,0.000000,0.000000,0.000000,0.000000,0.613127,0.364573,13.698630,0.430467,0.532454,0.616909,0.365907,0.432327,0.532068
tri3_nodal_rgb,tri3,nodal_rgb,nodal,0.000000,0.000000,0.000000,0.000000,0.595460,0.973011,8.982036,0.668412,0.715219,0.595379,0.982549,0.672891,0.710140
tri3_tex8_grey_linear_direct,tri3,tex8_grey,linear,0.000000,0.000000,0.000000,0.000000,0.457482,0.843049,16.219119,0.716000,0.666495,0.459584,0.850216,0.719562,0.670968
tri3_tex8_grey_cubic_catmull_rom_direct,tri3,tex8_grey,cubic_catmull_rom,0.000000,0.000000,0.000000,0.000000,0.746696,0.761623,13.921114,0.806598,0.763768,0.751790,0.767468,0.813155,0.769644
tri3_tex8_grey_cubic_catmull_rom_lut_lerp,tri3,tex8_grey,cubic_catmull_rom,0.000000,0.000000,0.000000,0.000000,0.605492,0.603799,18.047673,0.609679,0.656526,0.607555,0.607465,0.613419,0.660865
tri3_tex8_grey_cubic_mitchell_netravali_lut_lerp,tri3,tex8_grey,cubic_mitchell_netravali,0.000000,0.000000,0.000000,0.000000,0.519442,0.688031,13.531670,0.731182,0.710604,0.522156,0.691883,0.731830,0.715690
tri3_tex8_grey_lanczos3_lut_lerp,tri3,tex8_grey,lanczos3,0.000000,0.000000,0.000000,0.000000,0.641566,0.928852,15.521064,0.923128,0.951380,0.645693,0.937555,0.931731,0.960518
tri3_tex8_grey_cubic_bspline_lut_lerp,tri3,tex8_grey,cubic_bspline,0.000000,0.000000,0.000000,0.000000,0.735065,0.477351,15.427303,0.655662,0.665963,0.737988,0.479634,0.659989,0.670427
tri3_tex8_grey_quintic_bspline_direct,tri3,tex8_grey,quintic_bspline,0.000000,0.000000,0.000000,0.000000,0.820341,0.810376,14.506173,0.830902,0.855911,0.827127,0.816918,0.837862,0.863300
tri3_tex8_grey_quintic_bspline_lut_lerp,tri3,tex8_grey,quintic_bspline,0.000000,0.000000,0.000000,0.000000,0.675646,0.720821,16.985138,0.829049,0.939927,0.680242,0.726047,0.835978,0.948846
tri3_tex8_rgb_linear_direct,tri3,tex8_rgb,linear,0.000000,0.000000,0.000000,0.000000,1.270360,0.880509,13.948498,0.840415,0.828716,1.286689,0.872823,0.847535,0.835637
tri3_tex8_rgb_cubic_catmull_rom_direct,tri3,tex8_rgb,cubic_catmull_rom,0.000000,0.000000,0.000000,0.000000,1.022671,0.742920,11.737089,0.932800,1.013434,1.020506,0.748462,0.935645,1.023806
tri3_tex8_rgb_cubic_catmull_rom_lut_lerp,tri3,tex8_rgb,cubic_catmull_rom,0.000000,0.000000,0.000000,0.000000,0.960237,1.178260,12.331839,0.946405,0.865786,0.966138,1.192309,0.955447,0.873347
