Case,Element,Shader,Interpolator,Total Elems,Vis Elems,Total Px,Shaded Px,Geom Time [ms],Raster Time [ms],Save Time [ms],Frame Time [ms],E2E Time [ms],Geom TP [MElem/s],Raster TP [MPx/s],Frame TP [MPx/s],E2E TP [MPx/s]
tri3_nodal_grey,tri3,nodal_grey,nodal,0.000000,0.000000,0.000000,0.000000,0.140835,0.059655,0.000070,0.169355,0.225489,0.055003,0.357790,0.175823,0.201022
tri3_nodal_rgb,tri3,nodal_rgb,nodal,0.000000,0.000000,0.000000,0.000000,0.210527,0.223092,0.000045,0.389694,0.443102,0.034488,0.685659,0.184665,0.183400
tri3_tex8_grey_linear_direct,tri3,tex8_grey,linear,0.000000,0.000000,0.000000,0.000000,0.109228,0.270532,0.000075,0.401139,0.431623,0.039421,0.423920,0.205497,0.165773
tri3_tex8_grey_cubic_catmull_rom_direct,tri3,tex8_grey,cubic_catmull_rom,0.000000,0.000000,0.000000,0.000000,0.178923,0.367347,0.000060,0.583012,0.618736,0.064255,0.254592,0.180000,0.152008
tri3_tex8_grey_cubic_catmull_rom_lut_lerp,tri3,tex8_grey,cubic_catmull_rom,0.000000,0.000000,0.000000,0.000000,0.144978,0.292402,0.000080,0.441519,0.533143,0.051967,0.200703,0.135528,0.130209
tri3_tex8_grey_cubic_mitchell_netravali_lut_lerp,tri3,tex8_grey,cubic_mitchell_netravali,0.000000,0.000000,0.000000,0.000000,0.124444,0.334695,0.000071,0.531897,0.579145,0.044637,0.227569,0.160964,0.140503
tri3_tex8_grey_lanczos3_lut_lerp,tri3,tex8_grey,lanczos3,0.000000,0.000000,0.000000,0.000000,0.153649,0.559307,0.000070,0.778218,0.885502,0.055217,0.249123,0.176836,0.165116
tri3_tex8_grey_cubic_bspline_lut_lerp,tri3,tex8_grey,cubic_bspline,0.000000,0.000000,0.000000,0.000000,0.176337,0.230218,0.000070,0.474645,0.540554,0.063003,0.159121,0.145871,0.132155
tri3_tex8_grey_quintic_bspline_direct,tri3,tex8_grey,quintic_bspline,0.000000,0.000000,0.000000,0.000000,0.197038,0.610101,0.000070,0.826112,0.926417,0.070525,0.173613,0.134835,0.127616
tri3_tex8_grey_quintic_bspline_lut_lerp,tri3,tex8_grey,quintic_bspline,0.000000,0.000000,0.000000,0.000000,0.161954,0.428730,0.000080,0.693352,0.869623,0.058119,0.195312,0.159934,0.164089
tri3_tex8_rgb_linear_direct,tri3,tex8_rgb,linear,0.000000,0.000000,0.000000,0.000000,0.406077,0.373829,0.000065,0.625466,0.689662,0.082437,0.328933,0.182208,0.160660
tri3_tex8_rgb_cubic_catmull_rom_direct,tri3,tex8_rgb,cubic_catmull_rom,0.000000,0.000000,0.000000,0.000000,0.325991,0.479083,0.000050,0.900454,1.068438,0.065566,0.185704,0.155081,0.155376
