0.00000000e+00,-2.87460747e-06,-5.74921204e-06,-8.62381661e-06,-1.14984212e-05
0.00000000e+00,-2.30297460e-06,-4.60592588e-06,-6.90887706e-06,-9.21182825e-06
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,6.35450777e-09,1.27147684e-08,1.90750158e-08,2.54352534e-08
0.00000000e+00,-2.29645742e-06,-4.59293637e-06,-6.88941542e-06,-9.18589448e-06
0.00000000e+00,1.82749860e-06,3.65496657e-06,5.48243438e-06,7.30990219e-06
0.00000000e+00,2.97421416e-06,5.94843028e-06,8.92264639e-06,1.18968625e-05
0.00000000e+00,1.80019302e-06,3.60041581e-06,5.40063872e-06,7.20086163e-06
0.00000000e+00,-6.01157078e-07,-1.20227618e-06,-1.80339511e-06,-2.40451406e-06
0.00000000e+00,-6.01225969e-07,-1.20249006e-06,-1.80375434e-06,-2.40501862e-06
0.00000000e+00,-2.47938951e-06,-4.95873910e-06,-7.43808855e-06,-9.91743802e-06
0.00000000e+00,-2.48003583e-06,-4.96009990e-06,-7.44016412e-06,-9.92022835e-06
0.00000000e+00,2.99304077e-06,5.98610236e-06,8.97916401e-06,1.19722257e-05
0.00000000e+00,1.00863155e-06,2.01730367e-06,3.02597597e-06,4.03464825e-06
0.00000000e+00,3.00696828e-06,6.01392290e-06,9.02087741e-06,1.20278319e-05
0.00000000e+00,9.97760707e-07,1.99547620e-06,2.99319148e-06,3.99090675e-06
0.00000000e+00,-2.30940192e-06,-4.61882767e-06,-6.92825352e-06,-9.23767937e-06
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,-2.94812211e-06,-5.89624257e-06,-8.84436304e-06,-1.17924835e-05
0.00000000e+00,-2.30135936e-06,-4.60269482e-06,-6.90403018e-06,-9.20536555e-06
0.00000000e+00,2.96861467e-06,5.93723090e-06,8.90584711e-06,1.18744633e-05
0.00000000e+00,1.82507833e-06,3.65012779e-06,5.47517710e-06,7.30022639e-06
0.00000000e+00,1.82376513e-06,3.64756091e-06,5.47135681e-06,7.29515270e-06
0.00000000e+00,-6.16392340e-07,-1.23282155e-06,-1.84925093e-06,-2.46568032e-06
0.00000000e+00,-6.13448135e-07,-1.22685502e-06,-1.84026174e-06,-2.45366847e-06
