0,0,-0.8,-0.6,-0.8,-0.6,-0.8,-0.6
0,1,-0.57,-0.6,-0.57,-0.6,-0.57,-0.6
0,2,-0.29,-0.6,-0.29,-0.6,-0.29,-0.6
0,3,0.0,-0.6,0.0,-0.6,0.0,-0.6
0,4,0.23,-0.6,0.23,-0.6,0.23,-0.6
0,5,0.51,-0.6,0.51,-0.6,0.51,-0.6
0,6,0.8,-0.6,0.8,-0.6,0.8,-0.6
0,7,-0.8,-0.33,-0.8,-0.33,-0.8,-0.33
0,8,-0.57,-0.33,-0.57,-0.33,-0.57,-0.33
0,9,-0.29,-0.33,-0.29,-0.33,-0.29,-0.33
0,10,0.0,-0.33,0.0,-0.33,0.0,-0.33
0,11,0.23,-0.33,0.23,-0.33,0.23,-0.33
0,12,0.51,-0.33,0.51,-0.33,0.51,-0.33
0,13,0.8,-0.33,0.8,-0.33,0.8,-0.33
0,14,-0.8,-0.11,-0.8,-0.11,-0.8,-0.11
0,15,-0.57,-0.11,-0.57,-0.11,-0.57,-0.11
0,16,-0.29,-0.11,-0.29,-0.11,-0.29,-0.11
0,17,0.0,-0.11,0.0,-0.11,0.0,-0.11
0,18,0.23,-0.11,0.23,-0.11,0.23,-0.11
0,19,0.51,-0.11,0.51,-0.11,0.51,-0.11
0,20,0.8,-0.11,0.8,-0.11,0.8,-0.11
0,21,-0.8,0.17,-0.8,0.17,-0.8,0.17
0,22,-0.57,0.17,-0.57,0.17,-0.57,0.17
0,23,-0.29,0.17,-0.29,0.17,-0.29,0.17
0,24,0.0,0.17,0.0,0.17,0.0,0.17
0,25,0.23,0.17,0.23,0.17,0.23,0.17
0,26,0.51,0.17,0.51,0.17,0.51,0.17
0,27,0.8,0.17,0.8,0.17,0.8,0.17
0,28,-0.8,0.39,-0.8,0.39,-0.8,0.39
0,29,-0.57,0.39,-0.57,0.39,-0.57,0.39
0,30,-0.29,0.39,-0.29,0.39,-0.29,0.39
0,31,0.0,0.39,0.0,0.39,0.0,0.39
0,32,0.23,0.39,0.23,0.39,0.23,0.39
0,33,0.51,0.39,0.51,0.39,0.51,0.39
0,34,0.8,0.39,0.8,0.39,0.8,0.39
0,35,-0.8,0.6,-0.8,0.6,-0.8,0.6
0,36,-0.57,0.6,-0.57,0.6,-0.57,0.6
0,37,-0.29,0.6,-0.29,0.6,-0.29,0.6
0,38,0.0,0.6,0.0,0.6,0.0,0.6
0,39,0.23,0.6,0.23,0.6,0.23,0.6
0,40,0.51,0.6,0.51,0.6,0.51,0.6
0,41,0.8,0.6,0.8,0.6,0.8,0.6
0,42,0.0,0.0,0.0,0.0,0.0,0.0
0,43,0.71,-0.23,0.71,-0.23,0.71,-0.23
0,44,-0.37,0.53,-0.37,0.53,-0.37,0.53
0,45,0.12,-0.49,0.12,-0.49,0.12,-0.49
0,46,-0.73,0.08,-0.73,0.08,-0.73,0.08
0,47,0.63,0.44,0.63,0.44,0.63,0.44
0,48,-0.19,-0.56,-0.19,-0.56,-0.19,-0.56
0,49,0.79,0.31,0.79,0.31,0.79,0.31
0,50,-0.61,-0.41,-0.61,-0.41,-0.61,-0.41
0,51,0.42,-0.52,0.42,-0.52,0.42,-0.52
0,52,-0.48,0.27,-0.48,0.27,-0.48,0.27
0,53,0.06,0.58,0.06,0.58,0.06,0.58
1,0,-0.8,-0.6,-0.8,-0.6,-0.8,-0.6
1,1,-0.57,-0.6,-0.57,-0.6,-0.57,-0.6
1,2,-0.29,-0.6,-0.29,-0.6,-0.29,-0.6
1,3,0.0,-0.6,0.0,-0.6,0.0,-0.6
1,4,0.23,-0.6,0.23,-0.6,0.23,-0.6
1,5,0.51,-0.6,0.51,-0.6,0.51,-0.6
1,6,0.8,-0.6,0.8,-0.6,0.8,-0.6
1,7,-0.8,-0.33,-0.8,-0.33,-0.8,-0.33
1,8,-0.57,-0.33,-0.57,-0.33,-0.57,-0.33
1,9,-0.29,-0.33,-0.29,-0.33,-0.29,-0.33
1,10,0.0,-0.33,0.0,-0.33,0.0,-0.33
1,11,0.23,-0.33,0.23,-0.33,0.23,-0.33
1,12,0.51,-0.33,0.51,-0.33,0.51,-0.33
1,13,0.8,-0.33,0.8,-0.33,0.8,-0.33
1,14,-0.8,-0.11,-0.8,-0.11,-0.8,-0.11
1,15,-0.57,-0.11,-0.57,-0.11,-0.57,-0.11
1,16,-0.29,-0.11,-0.29,-0.11,-0.29,-0.11
1,17,0.0,-0.11,0.0,-0.11,0.0,-0.11
1,18,0.23,-0.11,0.23,-0.11,0.23,-0.11
1,19,0.51,-0.11,0.51,-0.11,0.51,-0.11
1,20,0.8,-0.11,0.8,-0.11,0.8,-0.11
1,21,-0.8,0.17,-0.8,0.17,-0.8,0.17
1,22,-0.57,0.17,-0.57,0.17,-0.57,0.17
1,23,-0.29,0.17,-0.29,0.17,-0.29,0.17
1,24,0.0,0.17,0.0,0.17,0.0,0.17
1,25,0.23,0.17,0.23,0.17,0.23,0.17
1,26,0.51,0.17,0.51,0.17,0.51,0.17
1,27,0.8,0.17,0.8,0.17,0.8,0.17
1,28,-0.8,0.39,-0.8,0.39,-0.8,0.39
1,29,-0.57,0.39,-0.57,0.39,-0.57,0.39
1,30,-0.29,0.39,-0.29,0.39,-0.29,0.39
1,31,0.0,0.39,0.0,0.39,0.0,0.39
1,32,0.23,0.39,0.23,0.39,0.23,0.39
1,33,0.51,0.39,0.51,0.39,0.51,0.39
1,34,0.8,0.39,0.8,0.39,0.8,0.39
1,35,-0.8,0.6,-0.8,0.6,-0.8,0.6
1,36,-0.57,0.6,-0.57,0.6,-0.57,0.6
1,37,-0.29,0.6,-0.29,0.6,-0.29,0.6
1,38,0.0,0.6,0.0,0.6,0.0,0.6
1,39,0.23,0.6,0.23,0.6,0.23,0.6
1,40,0.51,0.6,0.51,0.6,0.51,0.6
1,41,0.8,0.6,0.8,0.6,0.8,0.6
1,42,0.0,0.0,0.0,0.0,0.0,0.0
1,43,0.71,-0.23,0.71,-0.23,0.71,-0.23
1,44,-0.37,0.53,-0.37,0.53,-0.37,0.53
1,45,0.12,-0.49,0.12,-0.49,0.12,-0.49
1,46,-0.73,0.08,-0.73,0.08,-0.73,0.08
1,47,0.63,0.44,0.63,0.44,0.63,0.44
1,48,-0.19,-0.56,-0.19,-0.56,-0.19,-0.56
1,49,0.79,0.31,0.79,0.31,0.79,0.31
1,50,-0.61,-0.41,-0.61,-0.41,-0.61,-0.41
1,51,0.42,-0.52,0.42,-0.52,0.42,-0.52
1,52,-0.48,0.27,-0.48,0.27,-0.48,0.27
1,53,0.06,0.58,0.06,0.58,0.06,0.58
2,0,-0.8,-0.6,-0.7040000000000001,-0.528,-0.7998719745924228,-0.599903980944317
2,1,-0.57,-0.6,-0.52315284,-0.5506871999999999,-0.5699919312311101,-0.5999915065590633
2,2,-0.29,-0.6,-0.27454532,-0.5680248,-0.28999973057292516,-0.5999994425646727
2,3,0.0,-0.6,0.0,-0.5740799999999999,0.0,-0.5999998486828407
2,4,0.23,-0.6,0.21860396,-0.5702712,0.22999986421939747,-0.5999996457897325
2,5,0.51,-0.6,0.47204988,-0.5553528,0.5099961526669629,-0.5999954737258386
2,6,0.8,-0.6,0.7040000000000001,-0.528,0.7998719745924228,-0.599903980944317
2,7,-0.8,-0.33,-0.7281056,-0.30034356,-0.7999800099223261,-0.3299917540929595
2,8,-0.57,-0.33,-0.54032808,-0.31282152,-0.5699995424659329,-0.3299997351118559
2,9,-0.29,-0.33,-0.28328359999999997,-0.3223572,-0.28999999841122703,-0.329999998192086
2,10,0.0,-0.33,0.0,-0.32568756000000004,0.0,-0.3299999999442294
2,11,0.23,-0.33,0.22553432,-0.32359272,0.22999999956981088,-0.32999999938277214
2,12,0.51,-0.33,0.4874172,-0.31538760000000005,0.5099998501294563,-0.3299999030249423
2,13,0.8,-0.33,0.7281056,-0.30034356,0.7999800099223261,-0.3299917540929595
2,14,-0.8,-0.11,-0.7373984,-0.10139228,-0.7999917033988317,-0.10999885921733936
2,15,-0.57,-0.11,-0.5469491999999999,-0.1055516,-0.5699999044371636,-0.10999998155804915
2,16,-0.29,-0.11,-0.28665224,-0.10873016,-0.2899999999768683,-0.10999999999122592
2,17,0.0,-0.11,0.0,-0.10984028,0.0,-0.10999999999999996
2,18,0.23,-0.11,0.228206,-0.109142,0.2299999999982834,-0.10999999999917902
2,19,0.51,-0.11,0.49334136,-0.10640696,0.509999977060479,-0.10999999505226016
2,20,0.8,-0.11,0.7373984,-0.10139228,0.7999917033988317,-0.10999885921733936
2,21,-0.8,0.17,-0.7357856,0.15635444,-0.7999902523972032,0.1699979286344057
2,22,-0.57,0.17,-0.5458000799999999,0.16278248,-0.5699998709019874,0.16999996149708402
2,23,-0.29,0.17,-0.2860676,0.1676948,-0.2899999999386873,0.1699999999640581
2,24,0.0,0.17,0.0,0.16941044,0.0,0.16999999999999038
2,25,0.23,0.17,0.22774232,0.16833128,0.2299999999931192,0.1699999999949142
2,26,0.51,0.17,0.4923132,0.1641044,0.5099999668467898,0.16999998894892993
2,27,0.8,0.17,0.7357856,0.15635444,0.7999902523972032,0.1699979286344057
2,28,-0.8,0.39,-0.7239584,0.35292972,-0.7999714037326605,0.389986059319672
2,29,-0.57,0.39,-0.5373732,0.3676764,-0.5699991727746477,0.38999943400370635
2,30,-0.29,0.39,-0.28178023999999996,0.37894584,-0.2899999945370568,0.3899999926532834
2,31,0.0,0.39,0.0,0.38288172,0.0,0.38999999949922703
2,32,0.23,0.39,0.224342,0.380406,0.22999999817879183,0.3899999969118644
2,33,0.51,0.39,0.48477336000000004,0.37070904000000005,0.5099997020806307,0.3899997721793058
2,34,0.8,0.39,0.7239584,0.35292972,0.7999714037326605,0.389986059319672
2,35,-0.8,0.6,-0.7040000000000001,0.528,-0.7998719745924228,0.599903980944317
2,36,-0.57,0.6,-0.52315284,0.5506871999999999,-0.5699919312311101,0.5999915065590633
2,37,-0.29,0.6,-0.27454532,0.5680248,-0.28999973057292516,0.5999994425646727
2,38,0.0,0.6,0.0,0.5740799999999999,0.0,0.5999998486828407
2,39,0.23,0.6,0.21860396,0.5702712,0.22999986421939747,0.5999996457897325
2,40,0.51,0.6,0.47204988,0.5553528,0.5099961526669629,0.5999954737258386
2,41,0.8,0.6,0.7040000000000001,0.528,0.7998719745924228,0.599903980944317
2,42,0.0,0.0,0.0,0.0,0.0,0.0
2,43,0.71,-0.23,0.6625436,-0.2146268,0.7099972767016351,-0.22999911780475507
2,44,-0.37,0.53,-0.35144968,0.50342792,-0.36999976494346176,0.5299996632973912
2,45,0.12,-0.49,0.1163352,-0.4750354,0.11999999642811554,-0.4899999854148051
2,46,-0.73,0.08,-0.68275732,0.07482272,-0.7299977142454414,0.07999974950634973
2,47,0.63,0.44,0.5853581999999999,0.4088216,0.6299965096037303,0.43999756226292286
2,48,-0.19,-0.56,-0.18202684,-0.53650016,-0.1899999599610304,-0.5599998819904054
2,49,0.79,0.31,0.72172504,0.28320856,0.7899846090730578,0.30999396052233913
2,50,-0.61,-0.41,-0.57045736,-0.38342215999999996,-0.6099980698804848,-0.4099987027065553
2,51,0.42,-0.52,0.39748128,-0.49211968,0.4199995947698377,-0.5199994982864657
2,52,-0.48,0.27,-0.46252992,0.26017308,-0.4799999579907135,0.26999997636977635
2,53,0.06,0.58,0.057552,0.5563359999999999,0.05999998937449101,0.5799998972867464
3,0,-0.8,-0.6,-0.8640000000000001,-0.648,-0.7998435314900018,-0.5998826486175013
3,1,-0.57,-0.6,-0.591390413256,-0.6225162244799999,-0.5699985836153535,-0.599998509068793
3,2,-0.29,-0.6,-0.29457561559199996,-0.6094667908799999,-0.2899999956723463,-0.5999999910462337
3,3,0.0,-0.6,0.0,-0.6062207999999999,0.0,-0.5999999992646046
3,4,0.23,-0.6,0.23313694994400003,-0.60818334768,0.22999999855657866,-0.5999999962345529
3,5,0.51,-0.6,0.5256885796080001,-0.61845715248,0.5099996051570775,-0.5999995354789147
3,6,0.8,-0.6,0.8640000000000001,-0.648,0.7998435314900018,-0.5998826486175013
3,7,-0.8,-0.33,-0.83589447744,-0.344806471944,-0.7999943607676765,-0.32999767381666656
3,8,-0.57,-0.33,-0.578581119264,-0.33496801641600005,-0.5699999935642185,-0.32999999627402127
3,9,-0.29,-0.33,-0.2908641768,-0.3309833736,-0.2899999999997942,-0.32999999999976587
3,10,0.0,-0.33,0.0,-0.33031308314400004,0.0,-0.3299999999999998
3,11,0.23,-0.33,0.230481698016,-0.33069113193599997,0.22999999999998025,-0.32999999999997165
3,12,0.51,-0.33,0.5155553688000001,-0.3335946504,0.5099999991609386,-0.3299999994570779
3,13,0.8,-0.33,0.83589447744,-0.344806471944,0.7999943607676765,-0.32999767381666656
3,14,-0.8,-0.11,-0.82721500224,-0.113742062808,-0.7999988814717682,-0.10999984620236813
3,15,-0.57,-0.11,-0.5751787463999999,-0.1109994072,-0.5699999996821659,-0.1099999999386636
3,16,-0.29,-0.11,-0.290214703008,-0.110081439072,-0.2899999999999999,-0.10999999999999997
3,17,0.0,-0.11,0.0,-0.11000128840799998,0.0,-0.10999999999999999
3,18,0.23,-0.11,0.23007774,-0.11003718,0.23,-0.11
