176,683,417,711,841,418
683,184,417,685,419,841
782,826,514,842,843,784
399,826,782,829,842,783
498,473,234,844,494,501
49,473,498,476,844,512
477,502,234,845,505,493
477,91,502,478,513,845
817,463,464,835,467,820
468,813,469,832,816,472
826,515,514,828,518,843
461,846,459,848,849,462
447,489,58,850,490,458
280,489,447,497,850,449
443,485,280,851,496,446
443,46,485,457,487,851
498,435,81,852,455,500
279,435,498,437,852,499
439,502,70,853,504,456
439,279,502,442,503,853
679,782,302,854,785,682
679,399,782,681,783,854
683,766,399,855,769,686
766,683,335,855,684,767
459,743,759,744,856,761
743,264,759,831,762,856
786,335,175,788,336,857
798,212,302,858,363,801
755,727,461,859,728,757
383,727,755,802,859,756
409,425,156,860,427,411
425,409,25,860,531,569
156,429,413,431,861,415
429,42,413,570,532,861
508,759,585,760,862,588
759,77,585,837,586,862
589,755,508,863,758,591
755,589,197,863,590,836
786,555,495,864,558,789
555,786,175,864,857,556
798,551,212,865,554,858
551,798,495,865,799,552
790,747,463,866,748,792
790,255,747,791,749,866
751,794,468,867,795,753
258,794,751,796,867,752
366,559,34,868,821,507
559,366,332,868,369,560
690,790,378,869,793,693
255,790,690,791,869,692
694,778,287,870,780,697
378,778,694,779,870,696
794,698,380,871,701,797
794,258,698,796,699,871
774,702,290,872,705,777
380,702,774,704,872,775
735,778,464,873,781,738
287,778,735,780,873,737
469,774,739,776,874,741
774,290,739,777,742,874
371,563,332,875,566,374
371,64,563,511,830,875
325,387,451,390,876,453
387,101,451,575,674,876
481,391,325,877,394,484
31,391,481,576,877,675
461,727,846,728,878,848
727,460,846,730,847,878
366,409,358,879,412,368
409,366,203,879,593,708
782,798,302,880,801,785
798,782,514,880,784,800
148,371,413,594,881,709
371,358,413,373,414,881
293,585,644,587,882,646
585,1,644,596,645,882
648,589,293,883,592,651
648,8,589,650,595,883
515,766,786,768,884,787
766,335,786,767,788,884
425,387,360,885,389,428
425,226,387,712,638,885
391,140,429,641,713,886
360,391,429,393,886,430
846,743,459,887,744,849
743,846,460,887,847,745
555,610,345,888,613,557
106,610,555,666,888,573
15,551,606,574,889,667
551,345,606,553,608,889
533,610,16,890,611,536
610,533,257,890,535,612
606,537,18,891,540,609
537,606,257,891,607,538
543,644,0,892,647,568
644,543,269,892,546,653
269,547,648,549,893,652
547,2,648,567,649,893
112,732,598,803,894,599
732,376,598,763,600,894
724,602,376,895,605,764
110,602,724,603,895,804
405,533,634,541,896,636
533,311,634,717,637,896
537,630,274,897,633,716
630,537,405,897,542,632
543,626,407,898,629,545
543,308,626,715,627,898
407,622,547,624,899,548
622,271,547,625,714,899
658,522,401,900,525,661
319,522,658,639,900,660
526,654,401,901,657,529
654,526,296,901,640,655
581,526,365,902,527,584
187,526,581,572,902,582
189,577,522,580,903,571
577,365,522,579,524,903
