Case,Element,Shader,Interpolator,Total Elems,Vis Elems,Total Px,Shaded Px,Geom Time [ms],Raster Time [ms],Save Time [ms],Frame Time [ms],E2E Time [ms],Geom TP [MElem/s],Raster TP [MPx/s],Frame TP [MPx/s],E2E TP [MPx/s]
tri3_nodal_grey,tri3,nodal_grey,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,4.922260,9.471114,0.002785,14.291850,14.421187,0.993248,184.402116,125.301811,124.345177
tri3_nodal_grey,tri3,nodal_grey,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,6.555181,9.591705,0.000912,15.947183,16.062514,0.994544,184.341248,125.231473,124.250363
tri3_nodal_grey,tri3,nodal_grey,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,6.445020,11.381647,0.001673,16.104785,16.209015,0.995361,184.475829,125.250805,124.330171
tri3_nodal_grey,tri3,nodal_grey,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,6.335189,11.144112,0.000722,15.625426,15.730347,0.996178,184.444504,125.289919,124.343148
tri3_nodal_grey,tri3,nodal_grey,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,6.006620,10.963936,0.000692,15.169361,15.276006,0.992268,184.362531,125.352289,124.385564
tri3_nodal_grey,tri3,nodal_grey,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,4.592717,10.975859,0.001052,15.076162,15.205129,0.991789,184.620192,125.332680,124.339862
tri3_nodal_rgb,tri3,nodal_rgb,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,15.525113,15.296795,0.000632,28.037158,28.172518,0.343814,136.795385,67.989077,67.655611
tri3_nodal_rgb,tri3,nodal_rgb,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,15.072084,14.119548,0.000891,27.677739,27.800014,0.344482,136.798555,68.019400,67.667025
tri3_nodal_rgb,tri3,nodal_rgb,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,14.432167,15.573396,0.000651,27.470853,27.591575,0.344258,136.396852,67.959399,67.609927
tri3_nodal_rgb,tri3,nodal_rgb,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,15.298368,14.790986,0.000581,27.712987,27.828318,0.344731,136.260330,67.956388,67.599997
tri3_nodal_rgb,tri3,nodal_rgb,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,14.772681,14.041278,0.000752,27.746432,27.863606,0.343982,136.449883,67.976289,67.632175
tri3_nodal_rgb,tri3,nodal_rgb,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,14.231122,15.066604,0.001082,26.904356,27.022122,0.344512,137.152434,68.042911,67.695824
tri3_tex8_grey_linear_direct,tri3,tex8_grey,linear,4050.000000,1935.000000,1600000.000000,786712.000000,4.807851,18.655086,0.000671,22.801779,23.025327,0.987112,100.420473,79.729692,78.884385
tri3_tex8_grey_cubic_catmull_rom_lut_lerp,tri3,tex8_grey,cubic_catmull_rom,4050.000000,1935.000000,1600000.000000,786712.000000,6.564750,27.370179,0.001042,32.714359,32.933138,0.988795,65.200150,55.858937,55.453058
tri3_tex8_grey_cubic_mitchell_netravali_lut_lerp,tri3,tex8_grey,cubic_mitchell_netravali,4050.000000,1935.000000,1600000.000000,786712.000000,6.494414,27.681105,0.000932,32.754874,32.992011,0.988776,65.997689,56.429076,56.000562
tri3_tex8_grey_lanczos3_lut_lerp,tri3,tex8_grey,lanczos3,4050.000000,1935.000000,1600000.000000,786712.000000,6.288790,34.028869,0.000721,38.242890,38.463563,0.988285,52.897902,46.554516,46.276511
tri3_tex8_grey_cubic_bspline_lut_lerp,tri3,tex8_grey,cubic_bspline,4050.000000,1935.000000,1600000.000000,786712.000000,5.345281,27.763764,0.000742,31.922159,32.144976,0.987975,65.788824,56.289962,55.881943
tri3_tex8_grey_quintic_bspline_lut_lerp,tri3,tex8_grey,quintic_bspline,4050.000000,1935.000000,1600000.000000,786712.000000,6.475710,33.680912,0.001182,38.277077,38.506446,0.988394,53.252000,46.816052,46.528160
tri3_tex8_rgb_linear_direct,tri3,tex8_rgb,linear,4050.000000,1935.000000,1600000.000000,786712.000000,14.336534,25.285591,0.000982,37.566353,37.799611,0.344507,74.529841,48.105795,47.767573
tri3_tex8_rgb_cubic_catmull_rom_lut_lerp,tri3,tex8_rgb,cubic_catmull_rom,4050.000000,1935.000000,1600000.000000,786712.000000,14.547349,37.122702,0.001072,49.370381,55.343244,0.344535,48.586078,35.786126,35.602682
tri3_tex8_rgb_cubic_mitchell_netravali_lut_lerp,tri3,tex8_rgb,cubic_mitchell_netravali,4050.000000,1935.000000,1600000.000000,786712.000000,14.604818,36.710872,0.000651,49.363837,49.591644,0.343842,49.075505,36.024227,35.842440
tri3_tex8_rgb_lanczos3_lut_lerp,tri3,tex8_rgb,lanczos3,4050.000000,1935.000000,1600000.000000,786712.000000,15.403941,50.851350,0.000601,64.324658,64.565761,0.344116,34.728671,27.648536,27.531434
tri3_tex8_rgb_cubic_bspline_lut_lerp,tri3,tex8_rgb,cubic_bspline,4050.000000,1935.000000,1600000.000000,786712.000000,14.961383,37.172547,0.001142,49.380620,49.628034,0.343480,49.353818,36.190264,35.999393
tri3_tex8_rgb_quintic_bspline_lut_lerp,tri3,tex8_rgb,quintic_bspline,4050.000000,1935.000000,1600000.000000,786712.000000,14.843877,51.181643,0.000892,64.366900,64.609324,0.343757,34.373574,27.411572,27.301388
tri3_texfunc_grey_param_constant,tri3,texfunc_grey,constant,4050.000000,1935.000000,1600000.000000,786712.000000,6.437415,11.523489,0.000892,17.076848,17.200045,0.997910,166.938115,116.886771,116.093447
tri3_texfunc_grey_uv_constant,tri3,texfunc_grey,constant,4050.000000,1935.000000,1600000.000000,786712.000000,4.985450,12.523957,0.000591,16.660199,16.912303,0.988626,162.130640,114.348018,112.648775
tri3_texfunc_grey_param_sinusoidal,tri3,texfunc_grey,sinusoidal,4050.000000,1935.000000,1600000.000000,786712.000000,4.868486,25.684687,0.000901,29.777816,29.886714,0.998516,70.124733,59.479625,59.261153
tri3_texfunc_grey_uv_sinusoidal,tri3,texfunc_grey,sinusoidal,4050.000000,1935.000000,1600000.000000,786712.000000,4.807469,23.029865,0.000711,27.138835,27.365009,0.991682,78.241495,65.201080,64.623850
tri3_texfunc_rgb_param_constant,tri3,texfunc_rgb,constant,4050.000000,1935.000000,1600000.000000,786712.000000,15.160274,17.499640,0.000601,30.833390,30.944724,0.345886,109.542366,60.603765,60.360196
tri3_texfunc_rgb_uv_constant,tri3,texfunc_rgb,constant,4050.000000,1935.000000,1600000.000000,786712.000000,14.059783,17.751382,0.000732,30.734781,30.972958,0.344822,108.214392,60.229526,59.706527
tri3_texfunc_rgb_param_sinusoidal,tri3,texfunc_rgb,sinusoidal,4050.000000,1935.000000,1600000.000000,786712.000000,14.963505,41.891237,0.000882,54.731220,54.839979,0.344312,42.371448,32.273176,32.199013
tri3_texfunc_rgb_uv_sinusoidal,tri3,texfunc_rgb,sinusoidal,4050.000000,1935.000000,1600000.000000,786712.000000,15.014694,36.572627,0.000761,49.121681,49.355020,0.344620,49.223461,36.099219,35.910595
tri6_nodal_grey,tri6,nodal_grey,nodal,6075.000000,2970.000000,1600000.000000,1182647.000000,5.261791,61.372435,0.000712,66.424212,66.660937,1.239391,28.587580,26.278670,26.188781
tri6_nodal_grey,tri6,nodal_grey,nodal,6075.000000,2970.000000,1600000.000000,1182647.000000,5.649665,61.085726,0.000852,66.017244,66.242254,1.239087,28.556100,26.249133,26.163003
tri6_nodal_grey,tri6,nodal_grey,nodal,6075.000000,2970.000000,1600000.000000,1182647.000000,7.046844,61.277083,0.000892,67.198438,67.417979,1.238685,28.603950,26.290878,26.203723
tri6_nodal_grey,tri6,nodal_grey,nodal,6075.000000,2970.000000,1600000.000000,1182647.000000,6.825610,60.728811,0.000871,66.136082,66.356343,1.238849,28.639587,26.310010,26.207791
tri6_nodal_grey,tri6,nodal_grey,nodal,6075.000000,2970.000000,1600000.000000,1182647.000000,5.800904,60.808855,0.000752,65.738349,65.981264,1.240860,28.759148,26.414465,26.318440
tri6_nodal_grey,tri6,nodal_grey,nodal,6075.000000,2970.000000,1600000.000000,1182647.000000,6.724045,60.773947,0.000841,65.719082,65.936989,1.242816,28.632988,26.307718,26.218996
tri6_nodal_rgb,tri6,nodal_rgb,nodal,6075.000000,2970.000000,1600000.000000,1182647.000000,15.357061,64.499272,0.000741,78.106897,87.922121,0.480202,27.043729,22.268920,22.194150
tri6_nodal_rgb,tri6,nodal_rgb,nodal,6075.000000,2970.000000,1600000.000000,1182647.000000,15.948806,64.210728,0.001502,78.153937,78.411742,0.480122,27.019760,22.253016,22.179209
tri6_nodal_rgb,tri6,nodal_rgb,nodal,6075.000000,2970.000000,1600000.000000,1182647.000000,16.304929,64.344575,0.000802,79.078673,79.343960,0.479627,27.022906,22.248790,22.174195
tri6_nodal_rgb,tri6,nodal_rgb,nodal,6075.000000,2970.000000,1600000.000000,1182647.000000,15.450931,64.630941,0.000641,78.723411,78.986044,0.480632,26.951955,22.206995,22.134231
tri6_nodal_rgb,tri6,nodal_rgb,nodal,6075.000000,2970.000000,1600000.000000,1182647.000000,16.356239,65.915299,0.000781,79.315211,88.446318,0.479546,26.932071,22.177613,22.101257
tri6_nodal_rgb,tri6,nodal_rgb,nodal,6075.000000,2970.000000,1600000.000000,1182647.000000,15.983901,65.369117,0.000751,79.230661,79.488704,0.478653,26.798050,22.089495,22.012888
tri6_tex8_grey_linear_direct,tri6,tex8_grey,linear,6075.000000,2970.000000,1600000.000000,1182647.000000,7.395715,68.957734,0.000811,74.294872,74.884055,1.231441,25.374062,23.523952,23.333935
tri6_tex8_grey_cubic_catmull_rom_lut_lerp,tri6,tex8_grey,cubic_catmull_rom,6075.000000,2970.000000,1600000.000000,1182647.000000,5.608524,83.088741,0.000691,88.184404,88.744585,1.229753,20.960995,19.673913,19.545383
tri6_tex8_grey_cubic_mitchell_netravali_lut_lerp,tri6,tex8_grey,cubic_mitchell_netravali,6075.000000,2970.000000,1600000.000000,1182647.000000,5.295406,82.604685,0.004579,87.568650,88.124881,1.227484,20.987092,19.699838,19.557649
tri6_tex8_grey_lanczos3_lut_lerp,tri6,tex8_grey,lanczos3,6075.000000,2970.000000,1600000.000000,1182647.000000,5.204665,92.128692,0.000751,97.087459,97.652938,1.231463,18.893190,17.847628,17.737657
tri6_tex8_grey_cubic_bspline_lut_lerp,tri6,tex8_grey,cubic_bspline,6075.000000,2970.000000,1600000.000000,1182647.000000,7.415395,82.636437,0.000712,87.732599,95.347979,1.233013,21.117169,19.822576,19.685667
tri6_tex8_grey_quintic_bspline_lut_lerp,tri6,tex8_grey,quintic_bspline,6075.000000,2970.000000,1600000.000000,1182647.000000,5.848206,90.669470,0.001223,95.621774,96.205680,1.228800,19.083853,18.016985,17.904107
tri6_tex8_rgb_linear_direct,tri6,tex8_rgb,linear,6075.000000,2970.000000,1600000.000000,1182647.000000,15.928811,75.027718,0.000952,88.814473,89.400070,0.484229,23.116942,19.557707,19.419764
tri6_tex8_rgb_cubic_catmull_rom_lut_lerp,tri6,tex8_rgb,cubic_catmull_rom,6075.000000,2970.000000,1600000.000000,1182647.000000,16.232083,94.572270,0.000551,108.184222,108.801541,0.483908,18.337753,16.026907,15.936392
