Case,Element,Shader,Interpolator,Total Elems,Vis Elems,Total Px,Shaded Px,Geom Time [ms],Raster Time [ms],Save Time [ms],Frame Time [ms],E2E Time [ms],Geom TP [MElem/s],Raster TP [MPx/s],Frame TP [MPx/s],E2E TP [MPx/s]
tri3_nodal_grey,tri3,nodal_grey,nodal,0.000000,0.000000,0.000000,0.000000,0.389573,0.324456,33.222591,0.224830,0.243223,0.389629,0.324493,0.225335,0.243816
tri3_nodal_grey,tri3,nodal_grey,nodal,0.000000,0.000000,0.000000,0.000000,0.514299,0.376058,15.811966,0.249993,0.280456,0.514194,0.377476,0.250618,0.281246
tri3_nodal_grey,tri3,nodal_grey,nodal,0.000000,0.000000,0.000000,0.000000,0.512638,0.311424,24.746744,0.224410,0.218664,0.515280,0.312397,0.224915,0.219143
tri3_nodal_grey,tri3,nodal_grey,nodal,0.000000,0.000000,0.000000,0.000000,0.349201,0.331324,22.083333,0.290960,0.290738,0.350425,0.331784,0.291810,0.291586
tri3_nodal_grey,tri3,nodal_grey,nodal,0.000000,0.000000,0.000000,0.000000,0.303665,0.298207,21.994135,0.212900,0.220663,0.303643,0.298214,0.212910,0.220574
tri3_nodal_grey,tri3,nodal_grey,nodal,0.000000,0.000000,0.000000,0.000000,0.425537,0.302063,23.392613,0.269944,0.258594,0.427124,0.302574,0.270674,0.259263
tri3_nodal_rgb,tri3,nodal_rgb,nodal,0.000000,0.000000,0.000000,0.000000,0.221442,0.326181,25.265957,0.228055,0.232122,0.221933,0.327248,0.228215,0.232662
tri3_nodal_rgb,tri3,nodal_rgb,nodal,0.000000,0.000000,0.000000,0.000000,0.398410,0.413768,16.059379,0.292524,0.284553,0.400008,0.415487,0.293394,0.285376
tri3_nodal_rgb,tri3,nodal_rgb,nodal,0.000000,0.000000,0.000000,0.000000,0.362079,0.391663,17.236467,0.307441,0.310311,0.362091,0.391690,0.308390,0.311276
tri3_nodal_rgb,tri3,nodal_rgb,nodal,0.000000,0.000000,0.000000,0.000000,0.455248,0.355469,17.050691,0.270936,0.254255,0.457008,0.355318,0.271672,0.254263
tri3_nodal_rgb,tri3,nodal_rgb,nodal,0.000000,0.000000,0.000000,0.000000,0.312374,0.323399,25.925926,0.260510,0.258947,0.313353,0.323350,0.261190,0.259619
tri3_nodal_rgb,tri3,nodal_rgb,nodal,0.000000,0.000000,0.000000,0.000000,0.435416,0.372910,22.507553,0.377445,0.380643,0.437314,0.374306,0.378879,0.381102
tri3_tex8_grey_linear_direct,tri3,tex8_grey,linear,0.000000,0.000000,0.000000,0.000000,0.302837,0.357249,25.211506,0.303250,0.323894,0.303757,0.358530,0.304171,0.324947
