Case,Element,Shader,Interpolator,Total Elems,Vis Elems,Total Px,Shaded Px,Geom Time [ms],Raster Time [ms],Save Time [ms],Frame Time [ms],E2E Time [ms],Geom TP [MElem/s],Raster TP [MPx/s],Frame TP [MPx/s],E2E TP [MPx/s]
tri3_nodal_grey_zoom,tri3,nodal_grey,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,6.218159,4.606638,0.004048,10.577562,10.686873,1.012202,415.813167,202.762384,199.858625
tri3_nodal_grey_zoom,tri3,nodal_grey,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,5.942601,5.828031,0.000832,10.160682,10.296243,1.011665,428.792448,206.318291,203.275505
tri3_nodal_grey_zoom,tri3,nodal_grey,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,6.259980,4.483883,0.001112,10.658248,10.807103,1.010876,415.056593,201.976644,199.301151
tri3_nodal_grey_zoom,tri3,nodal_grey,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,4.911232,5.123329,0.000712,9.305934,9.421896,1.013372,423.636143,203.993218,201.058397
tri3_nodal_grey_zoom,tri3,nodal_grey,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,4.681923,5.663235,0.001233,9.692426,9.980347,1.017192,417.889319,202.674672,199.863144
tri3_nodal_grey_zoom,tri3,nodal_grey,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,5.313814,6.136834,0.000721,10.145575,10.275484,1.016550,420.561460,203.119613,200.274702
tri3_nodal_rgb_zoom,tri3,nodal_rgb,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,14.059513,6.154027,0.000721,20.067048,20.196957,0.353810,299.909933,94.755945,94.045564
tri3_nodal_rgb_zoom,tri3,nodal_rgb,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,14.092857,6.196347,0.000772,19.785128,27.835031,0.355467,301.191155,94.887351,94.137039
tri3_nodal_rgb_zoom,tri3,nodal_rgb,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,14.416597,7.700123,0.000752,20.697407,20.827176,0.351978,302.613464,94.830224,94.140872
tri3_nodal_rgb_zoom,tri3,nodal_rgb,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,12.661691,6.149939,0.000812,18.433985,18.560878,0.351300,299.571276,94.021154,93.353243
tri3_nodal_rgb_zoom,tri3,nodal_rgb,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,12.271903,6.255631,0.000822,18.436089,18.562542,0.350287,301.509621,94.039368,93.341676
tri3_nodal_rgb_zoom,tri3,nodal_rgb,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,12.519027,6.749348,0.000862,18.744058,18.879991,0.350583,299.205908,94.380680,93.671281
tri3_tex8_grey_linear_direct_zoom,tri3,tex8_grey,linear,4050.000000,972.000000,1600000.000000,1600000.000000,5.885552,9.835569,0.008225,14.391910,14.624276,1.030122,219.895333,142.161908,139.346628
tri3_tex8_grey_cubic_catmull_rom_lut_lerp_zoom,tri3,tex8_grey,cubic_catmull_rom,4050.000000,972.000000,1600000.000000,1600000.000000,6.288574,13.954581,0.000782,18.936478,19.188511,1.034281,137.174952,102.281380,100.789027
tri3_tex8_grey_cubic_mitchell_netravali_lut_lerp_zoom,tri3,tex8_grey,cubic_mitchell_netravali,4050.000000,972.000000,1600000.000000,1600000.000000,6.470212,14.718025,0.000641,18.994520,19.226965,1.009646,136.666644,101.594765,100.100138
tri3_tex8_grey_lanczos3_lut_lerp_zoom,tri3,tex8_grey,lanczos3,4050.000000,972.000000,1600000.000000,1600000.000000,5.917332,17.014491,0.000571,21.255767,21.487012,1.010086,109.849045,86.060057,85.041408
tri3_tex8_grey_cubic_bspline_lut_lerp_zoom,tri3,tex8_grey,cubic_bspline,4050.000000,972.000000,1600000.000000,1600000.000000,4.275562,14.385336,0.000812,18.412592,18.643647,1.008564,138.666986,102.823455,101.377158
tri3_tex8_grey_quintic_bspline_lut_lerp_zoom,tri3,tex8_grey,quintic_bspline,4050.000000,972.000000,1600000.000000,1600000.000000,6.313160,17.601527,0.000772,22.142858,22.376017,1.009014,109.968795,85.938072,84.894886
tri3_tex8_rgb_linear_direct_zoom,tri3,tex8_rgb,linear,4050.000000,972.000000,1600000.000000,1600000.000000,15.386658,12.465043,0.000812,25.474831,25.721344,0.354491,168.207376,76.050540,75.178470
tri3_tex8_rgb_cubic_catmull_rom_lut_lerp_zoom,tri3,tex8_rgb,cubic_catmull_rom,4050.000000,972.000000,1600000.000000,1600000.000000,14.961272,18.731685,0.000811,32.169915,32.395868,0.356116,99.975681,58.294052,57.787610
tri3_tex8_rgb_cubic_mitchell_netravali_lut_lerp_zoom,tri3,tex8_rgb,cubic_mitchell_netravali,4050.000000,972.000000,1600000.000000,1600000.000000,14.990178,18.724601,0.000622,31.850642,32.159745,0.352675,103.064686,58.950016,58.418161
tri3_tex8_rgb_lanczos3_lut_lerp_zoom,tri3,tex8_rgb,lanczos3,4050.000000,972.000000,1600000.000000,1600000.000000,15.093966,26.597684,0.000831,39.004316,39.979075,0.351438,70.373422,46.589473,46.249061
tri3_tex8_rgb_cubic_bspline_lut_lerp_zoom,tri3,tex8_rgb,cubic_bspline,4050.000000,972.000000,1600000.000000,1600000.000000,14.190734,18.583931,0.000961,30.871814,31.122965,0.355038,103.314931,59.233045,58.717505
tri3_tex8_rgb_quintic_bspline_lut_lerp_zoom,tri3,tex8_rgb,quintic_bspline,4050.000000,972.000000,1600000.000000,1600000.000000,15.086290,26.522169,0.000872,38.780986,39.020205,0.351302,70.159533,46.549264,46.203500
tri3_texfunc_grey_param_constant_zoom,tri3,texfunc_grey,constant,4050.000000,972.000000,1600000.000000,1600000.000000,4.558614,6.260971,0.000812,10.268539,10.379271,1.015085,382.172512,195.301414,192.763118
tri3_texfunc_grey_uv_constant_zoom,tri3,texfunc_grey,constant,4050.000000,972.000000,1600000.000000,1600000.000000,4.494060,6.886782,0.006943,10.917374,11.168034,1.011665,371.400836,191.771447,186.455826
tri3_texfunc_grey_param_sinusoidal_zoom,tri3,texfunc_grey,sinusoidal,4050.000000,972.000000,1600000.000000,1600000.000000,4.691190,12.793672,0.000882,16.801891,16.916532,1.013316,159.535767,113.991567,113.081693
tri3_texfunc_grey_uv_sinusoidal_zoom,tri3,texfunc_grey,sinusoidal,4050.000000,972.000000,1600000.000000,1600000.000000,6.934393,12.821606,0.007124,17.420980,17.657404,1.007364,167.413155,117.594574,115.667980
tri3_texfunc_rgb_param_constant_zoom,tri3,texfunc_rgb,constant,4050.000000,972.000000,1600000.000000,1600000.000000,14.962223,7.835492,0.000662,22.430269,22.546402,0.351397,237.775056,87.030365,86.407123
tri3_texfunc_rgb_uv_constant_zoom,tri3,texfunc_rgb,constant,4050.000000,972.000000,1600000.000000,1600000.000000,14.824148,9.755314,0.000851,23.218682,23.461307,0.350980,235.676954,86.716144,85.621762
tri3_texfunc_rgb_param_sinusoidal_zoom,tri3,texfunc_rgb,sinusoidal,4050.000000,972.000000,1600000.000000,1600000.000000,14.755806,20.676804,0.000881,34.338151,34.459815,0.356884,91.078829,55.333013,55.101479
tri3_texfunc_rgb_uv_sinusoidal_zoom,tri3,texfunc_rgb,sinusoidal,4050.000000,972.000000,1600000.000000,1600000.000000,16.236827,18.217176,0.000812,32.511708,32.783960,0.353635,105.045479,59.569896,59.031193
tri6_nodal_grey_zoom,tri6,nodal_grey,nodal,6075.000000,1524.000000,1600000.000000,2401562.000000,7.088208,26.360807,0.000892,33.111428,33.340929,1.322702,69.149249,57.561365,57.157006
tri6_nodal_grey_zoom,tri6,nodal_grey,nodal,6075.000000,1524.000000,1600000.000000,2401562.000000,7.078720,27.074547,0.001112,31.767780,38.461531,1.315799,69.143920,57.606862,57.204423
tri6_nodal_grey_zoom,tri6,nodal_grey,nodal,6075.000000,1524.000000,1600000.000000,2401562.000000,7.078189,29.005061,0.000942,33.863431,34.065037,1.334334,68.942817,57.470761,57.065910
tri6_nodal_grey_zoom,tri6,nodal_grey,nodal,6075.000000,1524.000000,1600000.000000,2401562.000000,5.565145,26.815490,0.008606,31.479568,31.684821,1.309756,68.908308,57.378908,56.975512
tri6_nodal_grey_zoom,tri6,nodal_grey,nodal,6075.000000,1524.000000,1600000.000000,2401562.000000,6.851534,26.965397,0.000782,32.254795,32.565590,1.305307,69.051629,57.486733,57.053495
tri6_nodal_grey_zoom,tri6,nodal_grey,nodal,6075.000000,1524.000000,1600000.000000,2401562.000000,5.544646,26.766866,0.000762,31.471661,31.680171,1.304580,68.570645,57.064571,56.654122
tri6_nodal_rgb_zoom,tri6,nodal_rgb,nodal,6075.000000,1524.000000,1600000.000000,2401562.000000,15.601939,28.915738,0.000651,42.473075,42.696644,0.500172,64.442937,43.001313,42.742752
tri6_nodal_rgb_zoom,tri6,nodal_rgb,nodal,6075.000000,1524.000000,1600000.000000,2401562.000000,15.059980,28.094413,0.001393,42.267641,42.603745,0.499236,64.737699,43.160828,42.906966
tri6_nodal_rgb_zoom,tri6,nodal_rgb,nodal,6075.000000,1524.000000,1600000.000000,2401562.000000,14.925130,28.394037,0.000761,41.287038,41.549553,0.496175,64.136007,42.926817,42.657977
