Case,Element,Shader,Interpolator,Total Elems,Vis Elems,Total Px,Shaded Px,Geom Time [ms],Raster Time [ms],Save Time [ms],Frame Time [ms],E2E Time [ms],Geom TP [MElem/s],Raster TP [MPx/s],Frame TP [MPx/s],E2E TP [MPx/s]
tri3_nodal_grey,tri3,nodal_grey,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,4.077329,3.231197,0.000356,7.430742,7.550280,0.993297,495.172672,215.321727,211.912670
tri3_nodal_grey,tri3,nodal_grey,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,4.072905,3.208915,0.000361,7.363307,7.476690,0.994376,498.610997,217.293979,213.998633
tri3_nodal_grey,tri3,nodal_grey,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,4.073731,3.224113,0.000361,7.406990,7.524570,0.994175,496.260981,216.012219,212.636733
tri3_nodal_grey,tri3,nodal_grey,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,4.101615,3.318204,0.000360,7.493415,7.616242,0.987416,482.188968,213.520810,210.077372
tri3_nodal_grey,tri3,nodal_grey,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,4.100978,3.295179,0.000361,7.501723,7.621061,0.987569,485.559348,213.284338,209.944536
tri3_nodal_grey,tri3,nodal_grey,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,4.097623,3.315709,0.000361,7.523228,7.638439,0.988378,482.575059,212.674680,209.466950
tri3_nodal_rgb,tri3,nodal_rgb,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,11.815449,4.179940,0.000371,15.983061,16.122193,0.342772,382.780631,100.105985,99.242086
tri3_nodal_rgb,tri3,nodal_rgb,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,11.809743,4.154892,0.000396,15.987159,16.120890,0.342937,385.088278,100.080324,99.250104
tri3_nodal_rgb,tri3,nodal_rgb,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,11.813143,4.179865,0.000381,16.007385,16.141057,0.342838,382.787529,99.953865,99.126098
tri3_nodal_rgb,tri3,nodal_rgb,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,11.813703,4.130891,0.000361,15.944385,16.076484,0.342822,387.325711,100.348825,99.524275
