Case,Element,Shader,Interpolator,Total Elems,Vis Elems,Total Px,Shaded Px,Geom Time [ms],Raster Time [ms],Save Time [ms],Frame Time [ms],E2E Time [ms],Geom TP [MElem/s],Raster TP [MPx/s],Frame TP [MPx/s],E2E TP [MPx/s]
tri3_nodal_grey,tri3,nodal_grey,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,4.018766,2.969459,0.000070,7.014585,7.120709,0.667063,374.236616,172.718302,166.617879
tri3_nodal_grey,tri3,nodal_grey,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,4.015169,2.993445,0.000080,7.014124,7.124036,0.634394,432.574948,164.127091,162.105836
tri3_nodal_grey,tri3,nodal_grey,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,4.024616,2.994036,0.000141,7.024133,7.140026,0.647495,436.324090,167.451999,165.385993
tri3_nodal_grey,tri3,nodal_grey,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,4.063972,2.989357,0.000140,7.097024,7.211845,0.838641,431.408711,187.975600,185.062025
tri3_nodal_grey,tri3,nodal_grey,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,4.058623,2.948358,0.000140,7.078719,7.200933,0.617105,437.831367,165.266669,163.142550
tri3_nodal_grey,tri3,nodal_grey,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,4.058583,2.970069,0.000140,7.080121,7.198468,0.678469,291.624525,166.391168,164.195979
tri3_nodal_rgb,tri3,nodal_rgb,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,11.737514,3.908102,0.000181,15.659263,15.804602,0.285282,346.155810,86.414870,62.123640
tri3_nodal_rgb,tri3,nodal_rgb,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,11.730780,3.934674,0.000210,15.710912,15.845740,0.262658,347.479288,81.574494,80.982566
tri3_nodal_rgb,tri3,nodal_rgb,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,11.719229,3.917200,0.000150,15.725760,15.862502,0.271901,251.398246,81.282070,80.505636
tri3_nodal_rgb,tri3,nodal_rgb,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,11.744065,3.878376,0.000220,15.695581,15.828506,0.277325,267.832049,84.446447,83.889530
tri3_nodal_rgb,tri3,nodal_rgb,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,11.728254,3.905267,0.000141,15.707002,15.836190,0.280293,250.958544,86.093662,85.474556
tri3_nodal_rgb,tri3,nodal_rgb,nodal,4050.000000,1935.000000,1600000.000000,786712.000000,11.726120,3.918201,0.000250,15.657917,15.793547,0.284346,257.698584,86.301628,60.935365
tri3_tex8_grey_linear_direct,tri3,tex8_grey,linear,4050.000000,1935.000000,1600000.000000,786712.000000,4.088798,4.863358,0.000140,8.981173,9.204763,0.815165,218.341058,139.582512,136.498157
tri3_tex8_grey_cubic_catmull_rom_lut_lerp,tri3,tex8_grey,cubic_catmull_rom,4050.000000,1935.000000,1600000.000000,786712.000000,4.091984,7.226460,0.000140,11.353483,11.585438,0.926810,195.631308,128.569202,126.121267
tri3_tex8_grey_cubic_mitchell_netravali_lut_lerp,tri3,tex8_grey,cubic_mitchell_netravali,4050.000000,1935.000000,1600000.000000,786712.000000,4.093439,7.081892,0.000140,11.269230,11.496076,0.632315,183.612198,113.012284,111.134712
tri3_tex8_grey_lanczos3_lut_lerp,tri3,tex8_grey,lanczos3,4050.000000,1935.000000,1600000.000000,786712.000000,4.086825,8.692196,0.000150,12.824988,13.057477,0.851240,141.151765,103.378747,101.821316
tri3_tex8_grey_cubic_bspline_lut_lerp,tri3,tex8_grey,cubic_bspline,4050.000000,1935.000000,1600000.000000,786712.000000,4.091464,7.076050,0.000160,11.195848,11.453122,0.629201,166.291420,113.107146,111.181225
tri3_tex8_grey_quintic_bspline_lut_lerp,tri3,tex8_grey,quintic_bspline,4050.000000,1935.000000,1600000.000000,786712.000000,4.075762,8.665795,0.000171,12.793958,13.027299,0.929728,137.650145,101.575345,100.025732
tri3_tex8_rgb_linear_direct,tri3,tex8_rgb,linear,4050.000000,1935.000000,1600000.000000,786712.000000,11.741146,6.363781,0.000251,18.161855,18.404943,0.276869,185.277245,73.392172,72.414688
tri3_tex8_rgb_cubic_catmull_rom_lut_lerp,tri3,tex8_rgb,cubic_catmull_rom,4050.000000,1935.000000,1600000.000000,786712.000000,11.714114,9.532260,0.000211,21.283613,21.532844,0.273869,149.862141,64.502048,63.862999
tri3_tex8_rgb_cubic_mitchell_netravali_lut_lerp,tri3,tex8_rgb,cubic_mitchell_netravali,4050.000000,1935.000000,1600000.000000,786712.000000,11.752627,9.452616,0.000241,21.224679,21.468360,0.270788,129.745019,64.013655,63.396405
tri3_tex8_rgb_lanczos3_lut_lerp,tri3,tex8_rgb,lanczos3,4050.000000,1935.000000,1600000.000000,786712.000000,11.771923,13.057805,0.000220,24.885366,25.132390,0.267139,98.279996,54.971604,54.508851
tri3_tex8_rgb_cubic_bspline_lut_lerp,tri3,tex8_rgb,cubic_bspline,4050.000000,1935.000000,1600000.000000,786712.000000,11.476235,9.365448,0.000141,21.066044,21.305294,0.278945,137.123378,63.683283,63.069217
tri3_tex8_rgb_quintic_bspline_lut_lerp,tri3,tex8_rgb,quintic_bspline,4050.000000,1935.000000,1600000.000000,786712.000000,11.586587,13.155401,0.000190,24.758880,25.002819,0.321807,99.257504,57.714780,57.192878
tri3_texfunc_grey_param_constant,tri3,texfunc_grey,constant,4050.000000,1935.000000,1600000.000000,786712.000000,4.054963,3.254113,0.000140,7.335176,7.456439,0.569290,404.662829,148.924833,146.748709
tri3_texfunc_grey_uv_constant,tri3,texfunc_grey,constant,4050.000000,1935.000000,1600000.000000,786712.000000,4.095230,3.275143,0.000141,7.512366,7.751135,0.767085,279.292113,160.590233,156.737708
tri3_texfunc_grey_param_sinusoidal,tri3,texfunc_grey,sinusoidal,4050.000000,1935.000000,1600000.000000,786712.000000,4.047478,6.753769,0.000140,10.836404,10.952978,0.665727,203.931363,121.454699,120.376308
tri3_texfunc_grey_uv_sinusoidal,tri3,texfunc_grey,sinusoidal,4050.000000,1935.000000,1600000.000000,786712.000000,4.081013,6.038854,0.000150,10.120469,10.350920,0.622003,176.909741,110.546159,108.548581
tri3_texfunc_rgb_param_constant,tri3,texfunc_rgb,constant,4050.000000,1935.000000,1600000.000000,786712.000000,11.654296,4.629025,0.000180,16.336181,16.462655,0.276238,289.739019,80.606796,80.125107
