Case,Element,Shader,Interpolator,Total Elems,Vis Elems,Total Px,Shaded Px,Geom Time [ms],Raster Time [ms],Save Time [ms],Frame Time [ms],E2E Time [ms],Geom TP [MElem/s],Raster TP [MPx/s],Frame TP [MPx/s],E2E TP [MPx/s]
tri3_nodal_grey,tri3,nodal_grey,nodal,0.000000,0.000000,0.000000,0.000000,0.027043,0.179615,0.000085,0.222453,0.219972,0.006632,28.617016,6.355700,6.228848
tri3_nodal_grey,tri3,nodal_grey,nodal,0.000000,0.000000,0.000000,0.000000,0.016392,0.155780,0.000086,0.199943,0.204915,0.004002,25.067971,5.910918,5.757480
tri3_nodal_grey,tri3,nodal_grey,nodal,0.000000,0.000000,0.000000,0.000000,0.026927,0.161395,0.000100,0.221067,0.223871,0.006615,25.806657,6.449540,6.305005
tri3_nodal_grey,tri3,nodal_grey,nodal,0.000000,0.000000,0.000000,0.000000,0.015941,0.188728,0.000076,0.140570,0.148125,0.003853,26.115749,4.031607,4.167101
tri3_nodal_grey,tri3,nodal_grey,nodal,0.000000,0.000000,0.000000,0.000000,0.020269,0.202164,0.000090,0.152243,0.155620,0.004881,29.556555,4.328529,4.235935
tri3_nodal_grey,tri3,nodal_grey,nodal,0.000000,0.000000,0.000000,0.000000,0.019944,0.214954,0.000061,0.139273,0.139784,0.004827,30.400811,3.865541,3.833312
tri3_nodal_rgb,tri3,nodal_rgb,nodal,0.000000,0.000000,0.000000,0.000000,0.041845,0.076306,0.000070,0.122631,0.127481,0.001217,7.044039,0.774028,0.790988
tri3_nodal_rgb,tri3,nodal_rgb,nodal,0.000000,0.000000,0.000000,0.000000,0.037842,0.065841,0.000055,0.123073,0.123443,0.001095,6.109205,0.770645,0.760172
tri3_nodal_rgb,tri3,nodal_rgb,nodal,0.000000,0.000000,0.000000,0.000000,0.039395,0.080174,0.000050,0.148754,0.146286,0.001147,7.348950,0.937573,0.906596
tri3_nodal_rgb,tri3,nodal_rgb,nodal,0.000000,0.000000,0.000000,0.000000,0.038689,0.089653,0.000060,0.141197,0.138065,0.001126,8.405587,0.888563,0.854429
tri3_nodal_rgb,tri3,nodal_rgb,nodal,0.000000,0.000000,0.000000,0.000000,0.044310,0.077624,0.000060,0.148125,0.141417,0.001286,7.356959,0.931655,0.871433
tri3_nodal_rgb,tri3,nodal_rgb,nodal,0.000000,0.000000,0.000000,0.000000,0.037357,0.112437,0.000050,0.165182,0.168560,0.001090,10.419998,1.044709,1.051474
tri3_tex8_grey_linear_direct,tri3,tex8_grey,linear,0.000000,0.000000,0.000000,0.000000,0.014727,0.177071,0.000080,0.193807,0.194864,0.003518,9.999463,3.510373,3.349703
tri3_tex8_grey_cubic_catmull_rom_lut_lerp,tri3,tex8_grey,cubic_catmull_rom,0.000000,0.000000,0.000000,0.000000,0.021446,0.124649,0.000096,0.126273,0.130055,0.005068,3.680510,1.516874,1.523406
tri3_tex8_grey_cubic_mitchell_netravali_lut_lerp,tri3,tex8_grey,cubic_mitchell_netravali,0.000000,0.000000,0.000000,0.000000,0.017284,0.129695,0.000100,0.143877,0.142184,0.004107,3.835926,1.765351,1.673698
tri3_tex8_grey_lanczos3_lut_lerp,tri3,tex8_grey,lanczos3,0.000000,0.000000,0.000000,0.000000,0.021432,0.152197,0.000089,0.148620,0.140309,0.005096,2.774625,1.304183,1.212894
tri3_tex8_grey_cubic_bspline_lut_lerp,tri3,tex8_grey,cubic_bspline,0.000000,0.000000,0.000000,0.000000,0.019812,0.104837,0.000090,0.120873,0.121339,0.004711,3.138597,1.477119,1.422911
tri3_tex8_grey_quintic_bspline_lut_lerp,tri3,tex8_grey,quintic_bspline,0.000000,0.000000,0.000000,0.000000,0.020214,0.177115,0.000100,0.197499,0.198947,0.004793,3.300968,1.778249,1.728304
tri3_tex8_rgb_linear_direct,tri3,tex8_rgb,linear,0.000000,0.000000,0.000000,0.000000,0.040457,0.228379,0.000080,0.260927,0.264453,0.001178,8.181755,1.206412,1.211967
tri3_tex8_rgb_cubic_catmull_rom_lut_lerp,tri3,tex8_rgb,cubic_catmull_rom,0.000000,0.000000,0.000000,0.000000,0.035388,0.099341,0.000060,0.105464,0.101274,0.001033,1.589508,0.355352,0.332188
tri3_tex8_rgb_cubic_mitchell_netravali_lut_lerp,tri3,tex8_rgb,cubic_mitchell_netravali,0.000000,0.000000,0.000000,0.000000,0.023355,0.110507,0.000035,0.116208,0.114335,0.000676,1.790375,0.390382,0.377911
tri3_tex8_rgb_lanczos3_lut_lerp,tri3,tex8_rgb,lanczos3,0.000000,0.000000,0.000000,0.000000,0.028164,0.157557,0.000065,0.216581,0.213176,0.000814,1.387814,0.536160,0.522102
tri3_tex8_rgb_cubic_bspline_lut_lerp,tri3,tex8_rgb,cubic_bspline,0.000000,0.000000,0.000000,0.000000,0.052601,0.218404,0.000070,0.260948,0.260146,0.001533,3.670955,0.896825,0.873855
tri3_tex8_rgb_quintic_bspline_lut_lerp,tri3,tex8_rgb,quintic_bspline,0.000000,0.000000,0.000000,0.000000,0.072966,0.229637,0.000030,0.270234,0.293179,0.002123,1.973613,0.654921,0.704946
