Case,Element,Shader,Interpolator,Total Elems,Vis Elems,Total Px,Shaded Px,Geom Time [ms],Raster Time [ms],Save Time [ms],Frame Time [ms],E2E Time [ms],Geom TP [MElem/s],Raster TP [MPx/s],Frame TP [MPx/s],E2E TP [MPx/s]
tri3_nodal_grey,tri3,nodal_grey,nodal,204800.000000,204800.000000,1600000.000000,1664000.000000,9.853608,4.551584,0.000350,14.428387,17.416966,15.690409,230.547783,85.939826,58.758968
tri3_nodal_rgb,tri3,nodal_rgb,nodal,204800.000000,204800.000000,1600000.000000,1664000.000000,18.762715,6.366514,0.000341,25.209052,28.704712,8.873722,168.925946,53.639170,42.541420
tri3_tex8_grey_linear_direct,tri3,tex8_grey,linear,204800.000000,204800.000000,1600000.000000,1664000.000000,10.226543,8.634682,0.000291,18.944204,27.514802,14.244400,133.315169,65.522054,43.365259
tri3_tex8_grey_cubic_catmull_rom_direct,tri3,tex8_grey,cubic_catmull_rom,204800.000000,204800.000000,1600000.000000,1664000.000000,10.392329,12.761301,0.000260,23.374005,32.070795,14.433096,99.327016,57.457732,37.045184
tri3_tex8_grey_cubic_catmull_rom_lut_lerp,tri3,tex8_grey,cubic_catmull_rom,204800.000000,204800.000000,1600000.000000,1664000.000000,10.082767,12.801339,0.000290,22.909744,31.449113,13.930617,98.677110,56.663229,37.115277
tri3_tex8_grey_cubic_mitchell_netravali_lut_lerp,tri3,tex8_grey,cubic_mitchell_netravali,204800.000000,204800.000000,1600000.000000,1664000.000000,10.319410,12.794806,0.000261,23.197166,31.691040,13.662396,95.140842,50.302579,38.010402
tri3_tex8_grey_lanczos3_lut_lerp,tri3,tex8_grey,lanczos3,204800.000000,204800.000000,1600000.000000,1664000.000000,10.155420,15.848596,0.000321,26.258293,34.795061,13.632328,81.295881,49.831773,36.792719
tri3_tex8_grey_cubic_bspline_lut_lerp,tri3,tex8_grey,cubic_bspline,204800.000000,204800.000000,1600000.000000,1664000.000000,10.148568,12.776455,0.000361,22.978987,31.552343,13.985130,95.596708,53.293594,38.029054
tri3_tex8_grey_quintic_bspline_direct,tri3,tex8_grey,quintic_bspline,204800.000000,204800.000000,1600000.000000,1664000.000000,10.170550,19.732000,0.000261,30.130538,38.648719,14.921476,59.932806,39.582172,32.379870
tri3_tex8_grey_quintic_bspline_lut_lerp,tri3,tex8_grey,quintic_bspline,204800.000000,204800.000000,1600000.000000,1664000.000000,10.285690,15.675974,0.000290,25.996932,34.711029,14.660802,86.472207,50.744501,36.782287
tri3_tex8_rgb_linear_direct,tri3,tex8_rgb,linear,204800.000000,204800.000000,1600000.000000,1664000.000000,18.078500,11.285357,0.000300,29.409315,38.195169,8.782399,102.178895,41.837119,33.034393
tri3_tex8_rgb_cubic_catmull_rom_direct,tri3,tex8_rgb,cubic_catmull_rom,204800.000000,204800.000000,1600000.000000,1664000.000000,17.685877,16.974393,0.000250,34.763388,43.480993,8.237041,67.962727,35.032356,29.117108
tri3_tex8_rgb_cubic_catmull_rom_lut_lerp,tri3,tex8_rgb,cubic_catmull_rom,204800.000000,204800.000000,1600000.000000,1664000.000000,17.971496,17.992044,0.000271,36.002986,44.602162,8.968386,67.363863,34.343704,28.512267
tri3_tex8_rgb_cubic_mitchell_netravali_lut_lerp,tri3,tex8_rgb,cubic_mitchell_netravali,204800.000000,204800.000000,1600000.000000,1664000.000000,17.680357,17.324595,0.000291,35.073363,43.854137,8.872637,76.456614,38.612037,30.314036
tri3_tex8_rgb_lanczos3_lut_lerp,tri3,tex8_rgb,lanczos3,204800.000000,204800.000000,1600000.000000,1664000.000000,17.716586,24.669506,0.000280,42.710674,51.352893,9.097415,50.446297,29.573717,25.234507
