138,139,140,274,273,272
139,141,140,276,275,273
142,143,144,279,278,277
56,55,57,124,280,125
142,145,143,282,281,279
55,54,57,123,283,280
146,147,148,286,285,284
149,138,140,288,272,287
150,151,152,291,290,289
150,21,151,293,292,291
149,43,138,295,294,288
153,154,155,298,297,296
156,152,151,300,290,299
154,157,155,302,301,297
158,159,160,305,304,303
159,161,160,307,306,304
6,162,163,310,309,308
163,164,6,312,311,308
165,155,166,315,314,313
155,167,166,317,316,314
49,168,169,320,319,318
170,171,172,323,322,321
173,41,40,325,109,324
170,19,171,327,326,323
174,173,139,330,329,328
173,175,139,332,331,329
138,174,139,333,328,274
138,42,174,335,334,333
143,157,154,337,302,336
49,48,168,117,338,320
176,177,172,341,340,339
176,141,177,343,342,341
6,164,7,311,344,75
178,179,142,347,346,345
180,181,182,350,349,348
181,179,182,352,351,349
176,172,183,339,354,353
184,175,185,357,356,355
144,143,186,278,359,358
143,145,157,281,360,337
187,188,189,363,362,361
188,2,189,365,364,362
184,148,156,368,367,366
190,167,160,371,370,369
191,176,183,373,353,372
192,44,193,376,375,374
143,154,186,336,377,359
145,194,157,379,378,360
191,195,176,381,380,373
183,172,171,354,322,382
191,196,197,385,384,383
191,198,196,387,386,385
185,148,184,388,368,355
177,151,170,391,390,389
142,144,199,277,393,392
144,13,199,395,394,393
200,190,201,398,397,396
200,202,190,400,399,398
170,151,20,390,402,401
203,204,178,405,404,403
205,166,206,408,407,406
166,202,206,410,409,407
149,140,193,287,412,411
140,195,193,414,413,412
172,177,170,340,389,321
205,165,166,415,313,408
182,207,208,418,417,416
182,204,207,420,419,418
205,16,165,422,421,415
209,192,197,425,424,423
209,45,192,427,426,425
17,16,205,85,422,428
66,210,67,430,429,135
211,67,210,432,429,431
209,197,200,423,434,433
197,196,200,384,435,434
140,141,195,275,436,414
205,206,212,406,438,437
213,181,180,440,350,439
201,190,214,397,442,441
215,183,171,444,382,443
215,198,183,446,445,444
216,208,207,448,417,447
216,51,208,450,449,448
67,211,68,432,451,136
153,186,154,452,377,298
208,180,182,453,348,416
208,50,180,455,454,453
217,218,219,458,457,456
217,220,218,460,459,458
200,201,209,396,461,433
201,46,209,463,462,461
206,215,212,465,464,438
215,18,212,467,466,464
221,222,223,470,469,468
221,224,222,472,471,470
153,14,186,474,473,452
225,226,227,477,476,475
225,224,226,479,478,477
164,228,7,481,480,344
228,8,7,482,76,480
229,230,231,485,484,483
202,196,206,487,486,409
229,61,230,489,488,485
27,232,233,492,491,490
233,232,30,491,494,493
232,27,26,492,95,495
234,229,231,497,483,496
198,191,183,387,372,445
231,235,234,499,498,496
57,235,231,501,499,500
153,15,14,502,83,474
178,142,199,345,392,503
218,221,219,505,504,457
221,9,219,507,506,504
0,236,1,509,508,69
220,226,218,511,510,459
236,189,1,513,512,508
224,225,222,479,514,471
164,237,217,517,516,515
237,220,217,518,460,516
216,207,227,447,520,519
207,225,227,521,475,520
238,216,227,523,519,522
2,1,189,70,512,364
238,227,226,522,476,524
152,239,150,526,525,289
240,241,238,529,528,527
239,152,242,526,531,530
243,244,245,534,533,532
243,246,244,536,535,534
210,247,245,539,538,537
210,65,247,541,540,539
237,188,248,544,543,542
237,163,188,546,545,544
187,249,248,549,548,547
187,246,249,551,550,549
248,188,187,543,363,547
147,242,152,553,531,552
147,152,148,552,554,285
167,158,160,555,303,370
167,157,158,557,556,555
155,157,167,301,557,317
0,68,236,137,558,509
234,235,250,498,560,559
235,53,250,562,561,560
251,146,252,565,564,563
251,37,146,567,566,565
185,253,252,570,569,568
254,24,255,573,572,571
256,257,254,576,575,574
257,25,254,578,577,575
252,146,185,564,579,568
185,146,148,579,284,388
181,213,169,440,581,580
194,181,169,583,580,582
194,145,181,379,584,583
258,34,259,587,586,585
260,254,255,589,571,588
232,26,257,495,591,590
260,255,261,588,593,592
260,261,36,592,595,594
161,214,160,597,596,306
255,23,242,600,599,598
258,257,256,602,576,601
232,259,262,605,604,603
259,33,262,607,606,604
214,190,160,442,369,596
161,47,214,609,608,597
232,257,258,590,602,610
263,63,250,613,612,611
232,258,259,610,585,605
207,204,225,419,614,521
247,264,265,617,616,615
247,64,264,619,618,617
31,262,32,621,620,100
31,30,262,99,622,621
29,233,30,623,493,98
29,28,233,97,624,623
204,203,225,405,625,614
213,49,169,626,318,581
253,185,175,570,356,627
241,266,238,629,628,528
267,178,199,631,503,630
236,68,211,558,451,632
12,267,199,634,630,633
165,153,155,635,296,315
165,15,153,636,502,635
16,15,165,84,636,421
260,256,254,637,574,589
25,24,254,93,573,577
267,203,178,638,403,631
203,267,268,638,640,639
11,268,267,642,640,641
66,65,210,134,541,430
166,167,202,316,643,410
202,167,190,643,371,399
261,255,242,593,598,644
242,147,261,553,645,644
24,23,255,92,600,572
261,147,37,645,647,646
26,25,257,94,578,591
2,188,269,365,649,648
