2.00000000e+01,2.00000010e+01,2.00000074e+01,2.00000342e+01,2.00001205e+01
2.00000000e+01,2.00000005e+01,2.00000046e+01,2.00000240e+01,2.00000912e+01
2.00000000e+01,2.00000029e+01,2.00000249e+01,2.00001208e+01,2.00004267e+01
2.00000000e+01,2.00000076e+01,2.00000500e+01,2.00002068e+01,2.00006547e+01
2.00000000e+01,2.00000004e+01,2.00000046e+01,2.00000250e+01,2.00000966e+01
2.00000000e+01,2.00000007e+01,2.00000072e+01,2.00000388e+01,2.00001489e+01
2.00000000e+01,2.00000026e+01,2.00000249e+01,2.00001247e+01,2.00004471e+01
2.00000000e+01,2.00000014e+01,2.00000115e+01,2.00000554e+01,2.00001975e+01
2.00000000e+01,2.00000011e+01,2.00000096e+01,2.00000482e+01,2.00001772e+01
2.00000000e+01,2.00000003e+01,2.00000033e+01,2.00000185e+01,2.00000732e+01
2.00000000e+01,2.00000018e+01,2.00000168e+01,2.00000865e+01,2.00003195e+01
2.00000000e+01,2.00000003e+01,2.00000033e+01,2.00000189e+01,2.00000757e+01
2.00000000e+01,2.00000005e+01,2.00000056e+01,2.00000312e+01,2.00001225e+01
2.00000000e+01,2.00000019e+01,2.00000182e+01,2.00000940e+01,2.00003458e+01
2.00000000e+01,2.00000006e+01,2.00000063e+01,2.00000342e+01,2.00001325e+01
2.00000000e+01,2.00000005e+01,2.00000046e+01,2.00000240e+01,2.00000912e+01
2.00000000e+01,2.00000029e+01,2.00000249e+01,2.00001208e+01,2.00004267e+01
2.00000000e+01,2.00000003e+01,2.00000033e+01,2.00000189e+01,2.00000757e+01
2.00000000e+01,2.00000007e+01,2.00000072e+01,2.00000388e+01,2.00001489e+01
2.00000000e+01,2.00000019e+01,2.00000182e+01,2.00000940e+01,2.00003459e+01
2.00000000e+01,2.00000006e+01,2.00000063e+01,2.00000342e+01,2.00001325e+01
2.00000000e+01,2.00000010e+01,2.00000074e+01,2.00000342e+01,2.00001205e+01
2.00000000e+01,2.00000076e+01,2.00000500e+01,2.00002068e+01,2.00006547e+01
2.00000000e+01,2.00000004e+01,2.00000046e+01,2.00000250e+01,2.00000966e+01
2.00000000e+01,2.00000014e+01,2.00000115e+01,2.00000554e+01,2.00001975e+01
