0.00000000,0.00000000,0.00000000
0.00625000,0.00000000,0.00000000
0.00625000,0.00500000,0.00000000
0.00000000,0.00500000,0.00000000
0.01250000,0.00000000,0.00000000
0.01250000,0.00500000,0.00000000
0.01875000,0.00000000,0.00000000
0.01875000,0.00500000,0.00000000
0.02500000,0.00000000,0.00000000
0.02500000,0.00500000,0.00000000
0.00937500,0.01750000,0.00000000
0.00703125,0.01750000,0.00000000
0.00720966,0.01504059,0.00000000
0.00961288,0.01630411,0.00000000
0.00468750,0.01750000,0.00000000
0.00480644,0.01377706,0.00000000
0.00234375,0.01750000,0.00000000
0.00240322,0.01251353,0.00000000
0.00000000,0.01750000,0.00000000
0.00000000,0.01125000,0.00000000
0.00771772,0.01271772,0.00000000
0.01029029,0.01529029,0.00000000
0.00514515,0.01014515,0.00000000
0.00257257,0.00757257,0.00000000
0.01004059,0.01220966,0.00000000
0.01130411,0.01461288,0.00000000
0.00877706,0.00980644,0.00000000
0.00751353,0.00740322,0.00000000
0.01250000,0.01203125,0.00000000
0.01250000,0.01437500,0.00000000
0.01250000,0.00968750,0.00000000
0.01250000,0.00734375,0.00000000
0.01495941,0.01220966,0.00000000
0.01369589,0.01461288,0.00000000
0.01622294,0.00980644,0.00000000
0.01748647,0.00740322,0.00000000
0.01728228,0.01271772,0.00000000
0.01470971,0.01529029,0.00000000
0.01985485,0.01014515,0.00000000
0.02242743,0.00757257,0.00000000
0.01779034,0.01504059,0.00000000
0.01538712,0.01630411,0.00000000
0.02019356,0.01377706,0.00000000
0.02259678,0.01251353,0.00000000
0.02500000,0.01125000,0.00000000
0.01796875,0.01750000,0.00000000
0.01562500,0.01750000,0.00000000
0.02031250,0.01750000,0.00000000
0.02265625,0.01750000,0.00000000
0.02500000,0.01750000,0.00000000
0.00961288,0.01869589,0.00000000
0.00720966,0.01995941,0.00000000
0.00480644,0.02122294,0.00000000
0.00240322,0.02248647,0.00000000
0.00000000,0.02375000,0.00000000
0.01029029,0.01970971,0.00000000
0.00771772,0.02228228,0.00000000
0.00514515,0.02485485,0.00000000
0.00257257,0.02742743,0.00000000
0.00000000,0.03000000,0.00000000
0.01130411,0.02038712,0.00000000
0.01004059,0.02279034,0.00000000
0.00877706,0.02519356,0.00000000
0.00751353,0.02759678,0.00000000
0.00625000,0.03000000,0.00000000
0.01250000,0.02062500,0.00000000
0.01250000,0.02296875,0.00000000
0.01250000,0.02531250,0.00000000
0.01250000,0.02765625,0.00000000
0.01250000,0.03000000,0.00000000
0.01779034,0.01995941,0.00000000
0.01538712,0.01869589,0.00000000
0.02019356,0.02122294,0.00000000
0.02259678,0.02248647,0.00000000
0.02500000,0.02375000,0.00000000
0.01728228,0.02228228,0.00000000
0.01470971,0.01970971,0.00000000
0.01985485,0.02485485,0.00000000
0.02242743,0.02742743,0.00000000
0.02500000,0.03000000,0.00000000
0.01495941,0.02279034,0.00000000
0.01369589,0.02038712,0.00000000
0.01622294,0.02519356,0.00000000
0.01748647,0.02759678,0.00000000
0.01875000,0.03000000,0.00000000
0.00625000,0.03500000,0.00000000
0.00000000,0.03500000,0.00000000
0.01250000,0.03500000,0.00000000
0.01875000,0.03500000,0.00000000
0.02500000,0.03500000,0.00000000
