2.00000000e+01,2.00229551e+01,2.01138847e+01,2.03096668e+01
2.00000000e+01,2.00212614e+01,2.01076168e+01,2.02993405e+01
2.00000000e+01,2.00253769e+01,2.01262991e+01,2.03481522e+01
2.00000000e+01,2.00277730e+01,2.01355917e+01,2.03670032e+01
2.00000000e+01,2.00229548e+01,2.01138851e+01,2.03096676e+01
2.00000000e+01,2.00212610e+01,2.01076170e+01,2.02993412e+01
2.00000000e+01,2.00253768e+01,2.01262985e+01,2.03481526e+01
2.00000000e+01,2.00277735e+01,2.01355924e+01,2.03670037e+01
2.00000000e+01,2.00224533e+01,2.01122076e+01,2.03078449e+01
2.00000000e+01,2.00226111e+01,2.01139591e+01,2.03164615e+01
2.00000000e+01,2.00269052e+01,2.01323539e+01,2.03603336e+01
2.00000000e+01,2.00244875e+01,2.01210201e+01,2.03291102e+01
2.00000000e+01,2.00229553e+01,2.01140002e+01,2.03105115e+01
2.00000000e+01,2.00212614e+01,2.01076913e+01,2.02999079e+01
2.00000000e+01,2.00253767e+01,2.01262882e+01,2.03480578e+01
2.00000000e+01,2.00277738e+01,2.01355637e+01,2.03668002e+01
2.00000000e+01,2.00224532e+01,2.01122078e+01,2.03078455e+01
2.00000000e+01,2.00226106e+01,2.01139593e+01,2.03164620e+01
2.00000000e+01,2.00269052e+01,2.01323542e+01,2.03603340e+01
2.00000000e+01,2.00244876e+01,2.01210202e+01,2.03291110e+01
2.00000000e+01,2.00194368e+01,2.01004069e+01,2.02853411e+01
2.00000000e+01,2.00226700e+01,2.01155117e+01,2.03257773e+01
2.00000000e+01,2.00194366e+01,2.01004074e+01,2.02853413e+01
2.00000000e+01,2.00226696e+01,2.01155120e+01,2.03257775e+01
2.00000000e+01,2.00200251e+01,2.01027364e+01,2.02899335e+01
2.00000000e+01,2.00205625e+01,2.01058360e+01,2.03002563e+01
2.00000000e+01,2.00235494e+01,2.01190108e+01,2.03330724e+01
2.00000000e+01,2.00194362e+01,2.01004528e+01,2.02857098e+01
2.00000000e+01,2.00226701e+01,2.01155052e+01,2.03257249e+01
2.00000000e+01,2.00200247e+01,2.01027362e+01,2.02899340e+01
2.00000000e+01,2.00205626e+01,2.01058364e+01,2.03002565e+01
2.00000000e+01,2.00235492e+01,2.01190108e+01,2.03330727e+01
2.00000000e+01,2.00212615e+01,2.01076169e+01,2.02993412e+01
2.00000000e+01,2.00253775e+01,2.01263005e+01,2.03481528e+01
2.00000000e+01,2.00212618e+01,2.01076170e+01,2.02993411e+01
2.00000000e+01,2.00253771e+01,2.01263004e+01,2.03481528e+01
2.00000000e+01,2.00200255e+01,2.01027362e+01,2.02899339e+01
2.00000000e+01,2.00226114e+01,2.01139600e+01,2.03164620e+01
2.00000000e+01,2.00235495e+01,2.01190115e+01,2.03330727e+01
2.00000000e+01,2.00212617e+01,2.01076920e+01,2.02999081e+01
2.00000000e+01,2.00253770e+01,2.01262887e+01,2.03480581e+01
2.00000000e+01,2.00200250e+01,2.01027365e+01,2.02899340e+01
2.00000000e+01,2.00226111e+01,2.01139595e+01,2.03164620e+01
2.00000000e+01,2.00235494e+01,2.01190116e+01,2.03330728e+01
2.00000000e+01,2.00229553e+01,2.01138845e+01,2.03096670e+01
2.00000000e+01,2.00277734e+01,2.01355889e+01,2.03670028e+01
2.00000000e+01,2.00229549e+01,2.01138839e+01,2.03096671e+01
2.00000000e+01,2.00277722e+01,2.01355879e+01,2.03670028e+01
2.00000000e+01,2.00224537e+01,2.01122079e+01,2.03078452e+01
2.00000000e+01,2.00244876e+01,2.01210180e+01,2.03291102e+01
2.00000000e+01,2.00269053e+01,2.01323540e+01,2.03603338e+01
2.00000000e+01,2.00229551e+01,2.01139990e+01,2.03105112e+01
2.00000000e+01,2.00277738e+01,2.01355622e+01,2.03667997e+01
2.00000000e+01,2.00224533e+01,2.01122074e+01,2.03078453e+01
2.00000000e+01,2.00244873e+01,2.01210185e+01,2.03291103e+01
2.00000000e+01,2.00269052e+01,2.01323537e+01,2.03603337e+01
2.00000000e+01,2.03059530e+01,2.11838351e+01,2.27959705e+01
2.00000000e+01,2.02981375e+01,2.11615518e+01,2.27598826e+01
2.00000000e+01,2.01558987e+01,2.06412148e+01,2.15683903e+01
2.00000000e+01,2.01823789e+01,2.07356414e+01,2.17751999e+01
2.00000000e+01,2.03059517e+01,2.11838320e+01,2.27959661e+01
2.00000000e+01,2.02981382e+01,2.11615526e+01,2.27598797e+01
2.00000000e+01,2.01558992e+01,2.06412156e+01,2.15683881e+01
