0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.172749897609994089e-05,-2.028731943420797356e-04,-3.354965032946222473e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.211845358443849978e-05,-1.720023654914933911e-04,3.685915604284527178e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.608652776328980805e-06,-2.075795519981245903e-04,-3.130443061458717760e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.344329217938972755e-05,-4.173544895611254056e-04,-3.945111980849968147e-05
-6.078918855282221045e-05,-3.988863428802425794e-04,2.772353751872644735e-05
-2.838941941871568139e-06,-1.822372811684707728e-04,3.892838395785280038e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.838941941715122848e-06,-4.427627188325067840e-04,-3.892838395724938766e-05
6.078918855303592025e-05,-2.261136571210744953e-04,-2.772353751841451222e-05
5.608652776681881836e-06,-4.174204480026806325e-04,3.130443061534170099e-05
6.344329217986090827e-05,-2.076455104403994564e-04,3.945111980917858854e-05
0.000000000000000000e+00,-6.250000000000000130e-04,0.000000000000000000e+00
0.000000000000000000e+00,-6.250000000000000130e-04,0.000000000000000000e+00
0.000000000000000000e+00,-6.250000000000000130e-04,0.000000000000000000e+00
6.211845358395757480e-05,-4.529976345090896517e-04,-3.685915604192030503e-05
0.000000000000000000e+00,-6.250000000000000130e-04,0.000000000000000000e+00
6.172749897656565994e-05,-4.221268056591834000e-04,3.354965032999939270e-05
0.000000000000000000e+00,-6.250000000000000130e-04,0.000000000000000000e+00
0.000000000000000000e+00,-6.250000000000000130e-04,0.000000000000000000e+00
