Case,Element,Shader,Interpolator,Total Elems,Vis Elems,Total Px,Shaded Px,Geom Time [ms],Raster Time [ms],Save Time [ms],Frame Time [ms],E2E Time [ms],Geom TP [MElem/s],Raster TP [MPx/s],Frame TP [MPx/s],E2E TP [MPx/s]
tri3_nodal_grey_zoom,tri3,nodal_grey,nodal,0.000000,0.000000,0.000000,0.000000,0.019963,0.038624,0.000080,0.045203,0.044610,0.005005,0.427061,0.281027,0.273407
tri3_nodal_grey_zoom,tri3,nodal_grey,nodal,0.000000,0.000000,0.000000,0.000000,0.019017,0.036120,0.000085,0.046022,0.050317,0.004814,0.398506,0.286163,0.307975
tri3_nodal_grey_zoom,tri3,nodal_grey,nodal,0.000000,0.000000,0.000000,0.000000,0.014191,0.044601,0.000070,0.058486,0.056909,0.003565,0.492971,0.362522,0.348896
tri3_nodal_grey_zoom,tri3,nodal_grey,nodal,0.000000,0.000000,0.000000,0.000000,0.014242,0.049329,0.000075,0.052786,0.055898,0.003574,0.542927,0.326720,0.341865
tri3_nodal_grey_zoom,tri3,nodal_grey,nodal,0.000000,0.000000,0.000000,0.000000,0.014003,0.034661,0.000070,0.035287,0.035127,0.003501,0.383366,0.219128,0.215142
tri3_nodal_grey_zoom,tri3,nodal_grey,nodal,0.000000,0.000000,0.000000,0.000000,0.015439,0.048854,0.000070,0.052976,0.052115,0.003876,0.538541,0.328779,0.318642
tri3_nodal_rgb_zoom,tri3,nodal_rgb,nodal,0.000000,0.000000,0.000000,0.000000,0.032913,0.054184,0.000059,0.066823,0.068922,0.000982,0.289854,0.127465,0.130486
tri3_nodal_rgb_zoom,tri3,nodal_rgb,nodal,0.000000,0.000000,0.000000,0.000000,0.036029,0.081130,0.000065,0.102146,0.098664,0.001067,0.433123,0.193719,0.185672
tri3_nodal_rgb_zoom,tri3,nodal_rgb,nodal,0.000000,0.000000,0.000000,0.000000,0.042036,0.075249,0.000070,0.103213,0.104014,0.001253,0.402235,0.196673,0.196020
tri3_nodal_rgb_zoom,tri3,nodal_rgb,nodal,0.000000,0.000000,0.000000,0.000000,0.027889,0.075565,0.000050,0.096665,0.099471,0.000834,0.402453,0.184497,0.188445
tri3_nodal_rgb_zoom,tri3,nodal_rgb,nodal,0.000000,0.000000,0.000000,0.000000,0.039426,0.065104,0.000065,0.095704,0.097511,0.001178,0.348822,0.183022,0.185094
tri3_nodal_rgb_zoom,tri3,nodal_rgb,nodal,0.000000,0.000000,0.000000,0.000000,0.028875,0.062364,0.000055,0.085319,0.083715,0.000861,0.333419,0.162914,0.158681
tri3_tex8_grey_linear_direct_zoom,tri3,tex8_grey,linear,0.000000,0.000000,0.000000,0.000000,0.011507,0.073897,0.000081,0.084205,0.085102,0.002853,0.191250,0.161870,0.161336
tri3_tex8_grey_cubic_catmull_rom_lut_lerp_zoom,tri3,tex8_grey,cubic_catmull_rom,0.000000,0.000000,0.000000,0.000000,0.019579,0.093048,0.000065,0.114652,0.110305,0.004887,0.083344,0.085588,0.081632
tri3_tex8_grey_cubic_mitchell_netravali_lut_lerp_zoom,tri3,tex8_grey,cubic_mitchell_netravali,0.000000,0.000000,0.000000,0.000000,0.020690,0.122104,0.000080,0.141682,0.146030,0.005114,0.109550,0.105538,0.107823
tri3_tex8_grey_lanczos3_lut_lerp_zoom,tri3,tex8_grey,lanczos3,0.000000,0.000000,0.000000,0.000000,0.023399,0.177364,0.000060,0.203405,0.199758,0.005810,0.099717,0.098489,0.096018
tri3_tex8_grey_cubic_bspline_lut_lerp_zoom,tri3,tex8_grey,cubic_bspline,0.000000,0.000000,0.000000,0.000000,0.019784,0.163914,0.000080,0.172301,0.177675,0.004919,0.151848,0.132599,0.135506
tri3_tex8_grey_quintic_bspline_lut_lerp_zoom,tri3,tex8_grey,quintic_bspline,0.000000,0.000000,0.000000,0.000000,0.022203,0.210904,0.000090,0.234414,0.239394,0.005467,0.117622,0.112639,0.114178
