Case,Element,Shader,Interpolator,Total Elems,Vis Elems,Total Px,Shaded Px,Geom Time [ms],Raster Time [ms],Save Time [ms],Frame Time [ms],E2E Time [ms],Geom TP [MElem/s],Raster TP [MPx/s],Frame TP [MPx/s],E2E TP [MPx/s]
tri3_nodal_grey_zoom,tri3,nodal_grey,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,4.019699,12.048718,0.000326,16.065011,16.157703,1.007538,132.794211,99.595326,99.023979
tri3_nodal_grey_zoom,tri3,nodal_grey,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,4.004310,12.060481,0.000386,16.064023,16.167086,1.011410,132.664698,99.601457,98.966516
tri3_nodal_grey_zoom,tri3,nodal_grey,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,4.022434,12.053528,0.000381,16.078437,16.171836,1.006853,132.741253,99.512164,98.937440
tri3_nodal_grey_zoom,tri3,nodal_grey,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,4.024649,12.056879,0.000356,16.078331,16.174200,1.006299,132.704333,99.512816,98.922973
tri3_nodal_grey_zoom,tri3,nodal_grey,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,4.024935,12.044876,0.000351,16.069253,16.162723,1.006227,132.836575,99.569034,98.993220
tri3_nodal_grey_zoom,tri3,nodal_grey,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,4.024243,12.061287,0.000371,16.082870,16.176545,1.006401,132.655824,99.484732,98.908636
tri3_nodal_rgb_zoom,tri3,nodal_rgb,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,11.668009,17.321523,0.000350,28.995253,29.105058,0.347103,92.370631,55.181448,54.973264
tri3_nodal_rgb_zoom,tri3,nodal_rgb,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,11.694975,17.352478,0.000371,29.048043,29.153906,0.346303,92.205859,55.081164,54.881154
tri3_nodal_rgb_zoom,tri3,nodal_rgb,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,11.678705,17.338701,0.000351,29.028748,29.135492,0.346785,92.279116,55.117776,54.915839
tri3_nodal_rgb_zoom,tri3,nodal_rgb,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,11.650551,17.352252,0.000371,29.001686,29.111161,0.347623,92.207059,55.169209,54.961739
tri3_nodal_rgb_zoom,tri3,nodal_rgb,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,11.664203,17.313287,0.000351,28.972872,29.081745,0.347216,92.414572,55.224073,55.017332
tri3_nodal_rgb_zoom,tri3,nodal_rgb,nodal,4050.000000,972.000000,1600000.000000,1600000.000000,11.657584,17.330681,0.000311,28.989649,29.095365,0.347413,92.321820,55.192115,54.991577
tri3_tex8_grey_linear_direct_zoom,tri3,tex8_grey,linear,4050.000000,972.000000,1600000.000000,1600000.000000,4.041656,24.853071,0.000381,28.892141,29.093793,1.002065,64.378365,55.378381,54.994549
tri3_tex8_grey_cubic_catmull_rom_lut_lerp_zoom,tri3,tex8_grey,cubic_catmull_rom,4050.000000,972.000000,1600000.000000,1600000.000000,4.037956,42.310999,0.000341,46.353429,46.552484,1.002983,37.815226,34.517403,34.369809
tri3_tex8_grey_cubic_mitchell_netravali_lut_lerp_zoom,tri3,tex8_grey,cubic_mitchell_netravali,4050.000000,972.000000,1600000.000000,1600000.000000,4.048725,42.290882,0.000381,46.343851,46.546739,1.000315,37.833214,34.524537,34.374051
tri3_tex8_grey_lanczos3_lut_lerp_zoom,tri3,tex8_grey,lanczos3,4050.000000,972.000000,1600000.000000,1600000.000000,4.047617,53.435575,0.000301,57.484692,57.691727,1.000589,29.942599,27.833498,27.733613
tri3_tex8_grey_cubic_bspline_lut_lerp_zoom,tri3,tex8_grey,cubic_bspline,4050.000000,972.000000,1600000.000000,1600000.000000,4.045975,41.640828,0.000341,45.683130,45.892091,1.000995,38.423828,35.023870,34.864395
tri3_tex8_grey_quintic_bspline_lut_lerp_zoom,tri3,tex8_grey,quintic_bspline,4050.000000,972.000000,1600000.000000,1600000.000000,4.044693,53.667140,0.000381,57.703672,57.914921,1.001312,29.813405,27.727872,27.626733
tri3_tex8_rgb_linear_direct_zoom,tri3,tex8_rgb,linear,4050.000000,972.000000,1600000.000000,1600000.000000,11.723181,33.927474,0.000346,45.634970,45.851048,0.345469,47.159422,35.060832,34.895604
tri3_tex8_rgb_cubic_catmull_rom_lut_lerp_zoom,tri3,tex8_rgb,cubic_catmull_rom,4050.000000,972.000000,1600000.000000,1600000.000000,11.686977,58.950987,0.000371,70.649751,70.863600,0.346540,27.141192,22.646931,22.578587
tri3_tex8_rgb_cubic_mitchell_netravali_lut_lerp_zoom,tri3,tex8_rgb,cubic_mitchell_netravali,4050.000000,972.000000,1600000.000000,1600000.000000,11.687117,57.204387,0.000286,68.931952,69.146797,0.346535,27.969885,23.211297,23.139178
tri3_tex8_rgb_lanczos3_lut_lerp_zoom,tri3,tex8_rgb,lanczos3,4050.000000,972.000000,1600000.000000,1600000.000000,11.738912,84.926430,0.000361,96.712295,96.926681,0.345006,18.839836,16.543916,16.507323
tri3_tex8_rgb_cubic_bspline_lut_lerp_zoom,tri3,tex8_rgb,cubic_bspline,4050.000000,972.000000,1600000.000000,1600000.000000,11.735400,57.163936,0.000361,68.909641,69.131851,0.345110,27.989675,23.218814,23.144182
tri3_tex8_rgb_quintic_bspline_lut_lerp_zoom,tri3,tex8_rgb,quintic_bspline,4050.000000,972.000000,1600000.000000,1600000.000000,11.734774,85.152761,0.000260,96.892389,97.121177,0.345128,18.789761,16.513165,16.474265
tri3_texfunc_grey_param_constant_zoom,tri3,texfunc_grey,constant,4050.000000,972.000000,1600000.000000,1600000.000000,4.043972,13.669946,0.000301,17.720275,17.814661,1.001491,117.045090,90.292053,89.813668
tri3_texfunc_grey_uv_constant_zoom,tri3,texfunc_grey,constant,4050.000000,972.000000,1600000.000000,1600000.000000,4.055589,14.069702,0.000361,18.121733,18.321231,0.998622,113.719541,88.291779,87.330376
tri3_texfunc_grey_param_sinusoidal_zoom,tri3,texfunc_grey,sinusoidal,4050.000000,972.000000,1600000.000000,1600000.000000,4.040070,36.187895,0.000356,40.222374,40.318253,1.002458,44.213680,39.778856,39.684259
tri3_texfunc_grey_uv_sinusoidal_zoom,tri3,texfunc_grey,sinusoidal,4050.000000,972.000000,1600000.000000,1600000.000000,4.059527,34.736947,0.000371,38.801191,39.010113,0.997653,46.060468,41.235848,41.015006
tri3_texfunc_rgb_param_constant_zoom,tri3,texfunc_rgb,constant,4050.000000,972.000000,1600000.000000,1600000.000000,11.682920,22.974931,0.000351,34.672519,34.773848,0.346660,69.641128,46.146057,46.011591
tri3_texfunc_rgb_uv_constant_zoom,tri3,texfunc_rgb,constant,4050.000000,972.000000,1600000.000000,1600000.000000,11.709149,23.357429,0.000300,35.024333,35.246388,0.345883,68.500691,45.682529,45.394723
tri3_texfunc_rgb_param_sinusoidal_zoom,tri3,texfunc_rgb,sinusoidal,4050.000000,972.000000,1600000.000000,1600000.000000,11.704221,65.485810,0.000420,77.179640,77.287478,0.346029,24.432774,20.730856,20.701931
tri3_texfunc_rgb_uv_sinusoidal_zoom,tri3,texfunc_rgb,sinusoidal,4050.000000,972.000000,1600000.000000,1600000.000000,11.782120,57.478948,0.000361,69.266948,69.489466,0.343741,27.836281,23.099040,23.025073
tri6_nodal_grey_zoom,tri6,nodal_grey,nodal,6075.000000,1524.000000,1600000.000000,2401562.000000,4.688016,86.534528,0.000231,91.247942,91.435847,1.295857,18.489731,17.534648,17.498612
tri6_nodal_grey_zoom,tri6,nodal_grey,nodal,6075.000000,1524.000000,1600000.000000,2401562.000000,4.691764,86.584090,0.000210,91.282124,91.470710,1.294822,18.479146,17.528076,17.491938
