15,17,16,20,19,18
17,25,24,28,27,26
5,12,22,32,41,23
15,16,39,18,50,40
0,55,2,57,56,3
42,45,43,46,58,44
42,62,45,64,63,46
21,8,47,31,65,48
16,24,71,74,73,72
51,52,77,53,79,78
85,87,86,90,89,88
87,5,22,93,23,92
107,47,52,109,99,108
13,4,110,14,112,111
67,75,97,76,113,98
103,115,10,117,116,104
59,60,105,61,106,118
6,7,69,9,70,121
59,122,60,125,124,61
131,29,11,133,30,132
140,75,67,142,76,141
85,86,43,88,150,149
43,152,151,155,154,153
136,54,51,158,157,137
120,129,160,130,162,161
33,165,7,167,166,35
85,43,45,149,58,156
12,170,22,172,171,41
80,81,175,82,177,176
7,165,69,166,178,70
129,189,160,191,190,162
173,29,134,192,135,174
187,34,21,193,91,188
51,54,195,157,197,196
1,138,198,139,200,199
12,204,170,206,205,172
103,10,207,104,209,208
143,36,37,144,49,210
213,75,214,217,216,215
94,66,218,95,220,219
97,75,213,113,217,222
47,223,21,225,224,48
138,236,235,239,238,237
110,81,80,242,82,159
129,59,189,246,212,191
96,218,66,250,220,114
54,181,83,185,254,84
189,75,160,256,203,190
51,195,52,196,258,53
259,226,247,261,248,260
6,69,105,121,262,128
126,183,45,268,184,127
42,43,151,44,153,271
37,264,272,265,274,273
275,11,29,277,30,276
198,138,278,200,280,279
51,77,282,78,284,283
291,66,94,293,95,292
81,302,207,305,304,303
68,163,77,164,257,306
228,101,229,307,232,230
62,42,107,64,309,308
168,47,8,310,65,169
165,33,2,167,211,313
228,100,101,316,102,307
322,275,29,324,276,323
228,229,298,230,326,325
204,100,228,249,316,327
83,240,328,253,330,329
186,221,119,331,295,294
37,181,264,182,334,265
223,187,21,335,188,224
163,68,123,164,194,336
226,272,264,338,274,337
77,163,282,257,339,284
317,318,342,319,344,343
152,236,151,346,345,154
96,251,218,252,347,250
110,4,201,112,202,350
311,145,298,312,299,351
318,353,352,356,355,354
278,235,145,358,255,357
361,228,298,363,325,362
247,226,264,248,337,364
107,52,195,108,258,371
372,147,146,374,148,373
361,170,228,375,367,363
105,69,59,262,376,118
173,322,29,377,323,192
47,168,52,310,378,99
143,37,272,210,273,379
36,181,37,385,182,49
352,94,218,386,219,370
266,186,340,267,341,387
55,214,165,389,281,388
179,138,1,390,139,231
244,24,25,391,27,348
221,259,300,349,394,301
120,395,233,397,398,234
5,87,287,93,399,288
332,218,251,400,347,333
195,62,107,392,308,371
134,131,285,404,286,403
34,187,179,193,405,180
372,146,226,373,227,406
318,173,353,393,407,356
77,168,68,408,263,306
244,115,103,245,117,409
107,223,47,410,225,109
353,147,266,412,411,380
62,126,45,413,127,63
414,15,39,416,40,417
85,45,183,156,184,418
136,181,54,420,185,158
86,87,22,89,92,421
134,146,147,422,148,368
152,235,236,423,238,346
383,152,86,384,429,428
168,77,52,408,79,378
101,320,229,430,321,232
136,264,181,431,334,420
353,173,147,407,432,412
233,129,120,433,130,234
71,207,302,436,304,435
38,83,181,440,254,439
189,59,69,212,376,441
233,442,122,445,444,443
235,383,145,446,425,255
426,332,251,448,333,447
39,16,296,50,297,449
289,119,221,290,295,450
119,289,395,290,452,396
361,298,145,362,299,453
170,204,228,205,327,367
173,134,147,174,368,432
36,38,181,459,439,385
460,60,122,461,124,463
381,317,342,382,343,466
236,179,187,467,405,454
60,468,105,470,471,106
54,83,328,84,329,474
317,381,229,382,476,419
226,146,272,227,477,338
478,97,359,480,360,481
302,110,201,483,350,482
198,278,426,279,427,485
33,7,487,35,490,489
291,94,472,292,473,491
328,240,126,330,493,424
381,311,298,451,351,494
322,173,318,377,393,495
244,497,115,498,500,245
229,320,317,321,501,419
269,502,365,503,505,366
247,264,136,364,431,455
460,123,68,462,194,506
81,110,302,242,483,305
170,361,22,375,507,171
266,340,472,387,509,508
6,105,510,128,512,511
456,514,39,516,517,458
207,10,401,209,402,518
71,24,103,73,520,519
138,179,236,390,467,239
195,54,328,197,474,521
195,328,62,521,522,392
17,15,523,20,525,524
235,152,383,423,384,446
314,120,160,315,161,527
342,352,218,529,370,528
530,5,287,532,288,533
534,140,67,536,141,537
282,163,300,339,369,538
51,282,136,283,539,137
540,120,314,542,315,543
16,71,296,72,544,297
38,414,240,415,547,241
42,223,107,548,410,309
10,115,549,116,551,550
119,340,186,486,341,294
12,553,204,555,554,206
123,300,163,558,369,336
514,457,240,515,492,559
510,168,8,560,169,513
179,561,34,562,564,180
381,332,311,484,565,451
24,244,103,391,409,520
502,287,183,504,437,566
201,4,269,202,270,567
372,221,186,569,331,568
236,187,151,454,573,345
561,2,33,574,211,563
229,381,298,476,494,326
372,186,266,568,267,575
318,352,342,354,529,344
365,576,456,577,579,464
207,175,81,581,177,303
221,300,289,301,582,450
66,291,534,293,535,583
123,442,289,557,475,584
468,68,168,469,263,585
457,576,183,586,578,465
10,587,401,588,590,402
523,38,36,591,459,526
34,487,21,488,592,91
478,251,96,479,252,593
97,213,359,222,594,360
140,160,75,595,203,142
317,320,322,501,597,596
4,530,269,598,531,270
285,131,243,286,438,599
553,13,110,556,111,600
87,85,287,90,601,399
189,214,75,602,216,256
372,266,147,575,411,374
175,603,80,605,606,176
317,322,318,596,495,319
259,247,300,260,607,394
353,266,472,380,508,608
372,259,221,610,349,569
201,365,296,611,496,609
328,126,62,424,413,522
401,175,207,570,581,518
129,122,59,612,125,246
119,540,340,541,613,486
140,614,314,617,616,615
259,372,226,610,406,261
17,618,25,619,621,28
342,218,332,528,400,623
201,269,365,567,366,611
272,285,143,624,580,379
282,300,247,538,607,625
243,143,285,434,580,599
545,320,101,626,430,546
55,0,627,57,629,628
359,55,631,634,633,632
361,145,383,453,425,635
278,145,311,357,312,636
287,85,183,601,418,437
22,383,86,637,428,421
618,36,143,620,144,639
11,275,587,277,641,589
352,353,472,355,608,642
497,243,131,499,438,643
457,183,126,465,268,644
214,189,69,602,441,645
571,251,478,572,479,646
549,131,11,647,132,552
0,2,648,3,650,649
213,214,55,215,389,652
571,631,198,638,654,653
311,332,426,565,448,655
352,472,94,642,473,386
296,365,456,496,464,656
22,361,383,507,635,637
123,289,300,584,582,558
311,426,278,655,427,636
342,332,381,623,484,466
214,69,165,645,178,281
240,457,126,492,644,493
576,502,183,658,566,578
576,365,502,577,505,658
129,233,122,433,443,612
472,340,291,509,659,491
101,603,545,604,660,546
456,39,296,458,449,656
42,151,223,271,661,548
662,67,97,664,98,663
198,631,627,654,666,630
631,55,627,633,628,666
648,179,1,667,231,651
414,514,240,668,559,547
39,514,414,517,668,417
468,510,105,669,512,471
468,168,510,585,560,669
545,275,320,622,670,626
223,151,187,661,573,335
603,101,100,604,102,671
614,291,340,657,659,640
487,672,21,674,675,592
672,487,7,674,490,673
571,426,251,676,447,572
302,296,71,677,544,435
272,146,285,477,678,624
136,282,247,539,625,455
442,460,122,679,463,444
460,442,123,679,557,462
587,549,11,680,552,589
10,549,587,550,680,588
395,442,233,681,445,398
395,289,442,452,475,681
1,198,627,199,630,682
662,478,96,683,593,665
478,662,97,683,663,480
2,561,648,574,684,650
561,179,648,562,667,684
685,618,143,687,639,688
25,618,685,621,687,686
540,614,340,689,640,613
314,614,540,616,689,543
690,530,4,692,598,693
5,530,690,532,692,691
285,146,134,678,422,403
534,291,614,535,657,694
140,534,614,536,694,617
695,175,401,697,570,696
140,314,160,615,527,595
699,553,110,701,600,702
204,553,699,554,701,700
603,695,545,703,698,660
603,175,695,605,697,703
296,302,201,677,482,609
502,530,287,704,533,504
269,530,502,531,704,503
426,571,198,676,653,485
414,523,15,705,525,416
38,523,414,591,705,415
587,695,401,706,696,590
587,275,695,641,707,706
540,395,120,708,397,542
395,540,119,708,541,396
66,662,96,709,665,114
685,497,244,710,498,712
685,243,497,711,499,710
55,359,213,634,594,652
695,275,545,707,622,698
549,497,131,713,643,647
549,115,497,551,500,713
0,648,627,649,714,629
648,1,627,651,682,714
618,523,36,715,526,620
17,523,618,524,715,619
60,460,468,461,716,470
460,68,468,506,469,716
561,33,487,563,489,717
34,561,487,564,717,488
631,478,359,718,481,632
631,571,478,638,646,718
553,690,13,719,721,556
12,690,553,720,719,555
699,603,100,723,671,724
80,603,699,606,723,722
66,534,662,583,725,709
534,67,662,537,664,725
672,510,8,726,513,728
672,6,510,727,511,726
576,514,456,729,516,579
576,457,514,586,515,729
16,17,24,19,26,74
71,103,207,519,208,436
699,100,204,724,249,700
699,110,80,702,159,722
165,2,55,313,56,388
672,7,6,673,9,727
672,8,21,728,31,675
83,38,240,440,241,253
29,131,134,133,404,135
685,143,243,688,434,711
685,244,25,712,348,686
152,43,86,155,150,429
320,275,322,670,324,597
138,235,278,237,358,280
690,4,13,693,14,721
690,12,5,720,32,691
