Case,Element,Shader,Interpolator,Total Elems,Vis Elems,Total Px,Shaded Px,Geom Time [ms],Raster Time [ms],Save Time [ms],Frame Time [ms],E2E Time [ms],Geom TP [MElem/s],Raster TP [MPx/s],Frame TP [MPx/s],E2E TP [MPx/s]
tri3_nodal_grey,tri3,nodal_grey,nodal,2.000000,2.000000,1600000.000000,1600000.000000,5.737780,9.702277,0.003818,13.966199,14.017478,0.000525,227.100499,146.740499,145.880703
tri3_nodal_rgb,tri3,nodal_rgb,nodal,2.000000,2.000000,1600000.000000,1600000.000000,15.125394,15.191129,0.000671,28.290204,28.350961,0.000182,128.297548,67.768518,67.582328
tri3_tex8_grey_linear_direct,tri3,tex8_grey,linear,2.000000,2.000000,1600000.000000,1600000.000000,5.733271,21.884312,0.000962,25.757163,25.809274,0.000550,85.849336,71.169663,70.991101
tri3_tex8_grey_cubic_catmull_rom_direct,tri3,tex8_grey,cubic_catmull_rom,2.000000,2.000000,1600000.000000,1600000.000000,5.732720,37.836682,0.001283,41.681370,41.739711,0.000548,47.103505,42.316330,42.259199
tri3_tex8_grey_cubic_catmull_rom_lut_lerp,tri3,tex8_grey,cubic_catmull_rom,2.000000,2.000000,1600000.000000,1600000.000000,6.282295,39.288377,0.001253,44.043511,44.103416,0.000523,45.562897,41.050894,40.985246
tri3_tex8_grey_cubic_mitchell_netravali_lut_lerp,tri3,tex8_grey,cubic_mitchell_netravali,2.000000,2.000000,1600000.000000,1600000.000000,5.085388,38.594384,0.000671,42.434411,42.497895,0.000523,45.939550,41.388430,41.332908
tri3_tex8_grey_lanczos3_lut_lerp,tri3,tex8_grey,lanczos3,2.000000,2.000000,1600000.000000,1600000.000000,4.438747,48.828211,0.001203,53.065110,53.135034,0.000523,35.347795,32.580687,32.546761
tri3_tex8_grey_cubic_bspline_lut_lerp,tri3,tex8_grey,cubic_bspline,2.000000,2.000000,1600000.000000,1600000.000000,5.859172,38.564617,0.000902,43.034433,43.091182,0.000523,46.028782,41.393591,41.338996
tri3_tex8_grey_quintic_bspline_direct,tri3,tex8_grey,quintic_bspline,2.000000,2.000000,1600000.000000,1600000.000000,4.605928,66.745349,0.000852,70.659069,70.716789,0.000522,26.255139,24.691329,24.669263
tri3_tex8_grey_quintic_bspline_lut_lerp,tri3,tex8_grey,quintic_bspline,2.000000,2.000000,1600000.000000,1600000.000000,4.560060,47.784536,0.000882,52.299680,52.354355,0.000522,35.577629,32.783039,32.751593
tri3_tex8_rgb_linear_direct,tri3,tex8_rgb,linear,2.000000,2.000000,1600000.000000,1600000.000000,14.096487,30.989652,0.000872,42.508904,42.568287,0.000174,59.323018,41.597941,41.535633
tri3_tex8_rgb_cubic_catmull_rom_direct,tri3,tex8_rgb,cubic_catmull_rom,2.000000,2.000000,1600000.000000,1600000.000000,14.476396,54.606004,0.001112,66.839648,66.900145,0.000174,32.178309,26.138024,26.112372
tri3_tex8_rgb_cubic_catmull_rom_lut_lerp,tri3,tex8_rgb,cubic_catmull_rom,2.000000,2.000000,1600000.000000,1600000.000000,15.051230,56.563961,0.000681,69.272405,69.331318,0.000174,31.102012,25.416336,25.391826
tri3_tex8_rgb_cubic_mitchell_netravali_lut_lerp,tri3,tex8_rgb,cubic_mitchell_netravali,2.000000,2.000000,1600000.000000,1600000.000000,14.434246,54.198161,0.000641,66.883200,66.946051,0.000174,32.473914,26.313236,26.286547
tri3_tex8_rgb_lanczos3_lut_lerp,tri3,tex8_rgb,lanczos3,2.000000,2.000000,1600000.000000,1600000.000000,14.214364,81.536284,0.000691,94.371711,94.423821,0.000175,21.079620,18.307013,18.293993
tri3_tex8_rgb_cubic_bspline_lut_lerp,tri3,tex8_rgb,cubic_bspline,2.000000,2.000000,1600000.000000,1600000.000000,14.208591,53.536930,0.001192,65.784881,65.844004,0.000180,32.779353,26.626760,26.597504
tri3_tex8_rgb_quintic_bspline_direct,tri3,tex8_rgb,quintic_bspline,2.000000,2.000000,1600000.000000,1600000.000000,14.124901,98.202790,0.000912,110.096790,110.158819,0.000179,17.396579,15.489909,15.478521
tri3_tex8_rgb_quintic_bspline_lut_lerp,tri3,tex8_rgb,quintic_bspline,2.000000,2.000000,1600000.000000,1600000.000000,14.185749,81.051530,0.000842,92.645237,92.714869,0.000177,21.309907,18.502231,18.487365
tri3_texfunc_grey_param_constant,tri3,texfunc_grey,constant,2.000000,2.000000,1600000.000000,1600000.000000,6.132366,11.316272,0.000822,15.876171,15.940003,0.000524,176.745408,124.146319,123.692445
tri3_texfunc_grey_uv_constant,tri3,texfunc_grey,constant,2.000000,2.000000,1600000.000000,1600000.000000,4.190951,11.997920,0.000741,15.861792,15.915606,0.000524,171.576213,121.587116,121.134467
tri3_texfunc_grey_param_sinusoidal,tri3,texfunc_grey,sinusoidal,2.000000,2.000000,1600000.000000,1600000.000000,5.738571,27.935698,0.001022,32.323839,32.380948,0.000523,63.907957,55.427313,55.329812
tri3_texfunc_grey_uv_sinusoidal,tri3,texfunc_grey,sinusoidal,2.000000,2.000000,1600000.000000,1600000.000000,5.712980,32.645835,0.000752,36.788743,36.843739,0.000524,54.364821,48.107812,48.032771
tri3_texfunc_rgb_param_constant,tri3,texfunc_rgb,constant,2.000000,2.000000,1600000.000000,1600000.000000,13.980504,20.812060,0.000772,33.089096,33.147468,0.000178,92.563372,55.718930,55.596179
