Case,Element,Shader,Interpolator,Total Elems,Vis Elems,Total Px,Shaded Px,Geom Time [ms],Raster Time [ms],Save Time [ms],Frame Time [ms],E2E Time [ms],Geom TP [MElem/s],Raster TP [MPx/s],Frame TP [MPx/s],E2E TP [MPx/s]
tri3_nodal_grey,tri3,nodal_grey,nodal,0.000000,0.000000,0.000000,0.000000,0.597851,0.419841,22.473404,0.341512,0.378610,0.597925,0.419837,0.341553,0.380049
tri3_nodal_rgb,tri3,nodal_rgb,nodal,0.000000,0.000000,0.000000,0.000000,0.382692,0.441835,17.902813,0.324382,0.328106,0.384162,0.441758,0.323333,0.328113
tri3_tex8_grey_linear_direct,tri3,tex8_grey,linear,0.000000,0.000000,0.000000,0.000000,0.592737,0.393196,20.527859,0.454681,0.443220,0.592744,0.394746,0.456760,0.445195
tri3_tex8_grey_cubic_catmull_rom_direct,tri3,tex8_grey,cubic_catmull_rom,0.000000,0.000000,0.000000,0.000000,0.411493,0.279881,21.457490,0.272000,0.268926,0.412990,0.280666,0.272742,0.268936
tri3_tex8_grey_cubic_catmull_rom_lut_lerp,tri3,tex8_grey,cubic_catmull_rom,0.000000,0.000000,0.000000,0.000000,0.431216,0.218133,25.575448,0.239754,0.234507,0.431397,0.218609,0.239740,0.235058
tri3_tex8_grey_cubic_mitchell_netravali_lut_lerp,tri3,tex8_grey,cubic_mitchell_netravali,0.000000,0.000000,0.000000,0.000000,0.308490,0.258595,28.166915,0.234398,0.230111,0.309444,0.259266,0.234949,0.230642
tri3_tex8_grey_lanczos3_lut_lerp,tri3,tex8_grey,lanczos3,0.000000,0.000000,0.000000,0.000000,0.621888,0.378628,22.440945,0.381928,0.388771,0.625773,0.380067,0.383387,0.390285
tri3_tex8_grey_cubic_bspline_lut_lerp,tri3,tex8_grey,cubic_bspline,0.000000,0.000000,0.000000,0.000000,0.404027,0.219465,23.622047,0.209560,0.213761,0.405665,0.219948,0.209556,0.213752
tri3_tex8_grey_quintic_bspline_direct,tri3,tex8_grey,quintic_bspline,0.000000,0.000000,0.000000,0.000000,0.619640,0.326492,17.456359,0.340725,0.347178,0.623504,0.327562,0.341890,0.347217
tri3_tex8_grey_quintic_bspline_lut_lerp,tri3,tex8_grey,quintic_bspline,0.000000,0.000000,0.000000,0.000000,0.681586,0.373876,17.783858,0.358393,0.358096,0.686259,0.375280,0.358384,0.359382
tri3_tex8_rgb_linear_direct,tri3,tex8_rgb,linear,0.000000,0.000000,0.000000,0.000000,0.390527,0.563320,22.440945,0.461760,0.459927,0.392058,0.566512,0.463902,0.462052
tri3_tex8_rgb_cubic_catmull_rom_direct,tri3,tex8_rgb,cubic_catmull_rom,0.000000,0.000000,0.000000,0.000000,0.344567,0.328048,22.309711,0.347471,0.336918,0.345755,0.329128,0.348674,0.338048
tri3_tex8_rgb_cubic_catmull_rom_lut_lerp,tri3,tex8_rgb,cubic_catmull_rom,0.000000,0.000000,0.000000,0.000000,0.251340,0.320483,19.529086,0.280061,0.272102,0.251369,0.321514,0.280848,0.272845
tri3_tex8_rgb_cubic_mitchell_netravali_lut_lerp,tri3,tex8_rgb,cubic_mitchell_netravali,0.000000,0.000000,0.000000,0.000000,0.275831,0.532628,19.642857,0.462290,0.455783,0.276594,0.535478,0.464437,0.455816
tri3_tex8_rgb_lanczos3_lut_lerp,tri3,tex8_rgb,lanczos3,0.000000,0.000000,0.000000,0.000000,0.333133,0.331467,21.276596,0.320472,0.321486,0.333109,0.332569,0.321502,0.322523
tri3_tex8_rgb_cubic_bspline_lut_lerp,tri3,tex8_rgb,cubic_bspline,0.000000,0.000000,0.000000,0.000000,0.365182,0.369816,13.821138,0.469917,0.461749,0.366521,0.370192,0.472134,0.463889
tri3_tex8_rgb_quintic_bspline_direct,tri3,tex8_rgb,quintic_bspline,0.000000,0.000000,0.000000,0.000000,0.718070,0.282169,17.758047,0.362927,0.360896,0.723319,0.282965,0.364249,0.362203
tri3_tex8_rgb_quintic_bspline_lut_lerp,tri3,tex8_rgb,quintic_bspline,0.000000,0.000000,0.000000,0.000000,0.421040,0.298913,18.466899,0.303618,0.326856,0.422820,0.298022,0.304542,0.327928
tri3_texfunc_grey_param_constant,tri3,texfunc_grey,constant,0.000000,0.000000,0.000000,0.000000,0.445997,0.513519,20.614597,0.432402,0.423141,0.447752,0.516170,0.434280,0.424941
tri3_texfunc_grey_uv_constant,tri3,texfunc_grey,constant,0.000000,0.000000,0.000000,0.000000,0.371017,0.379772,16.839378,0.380151,0.388033,0.372398,0.381212,0.381602,0.389544
tri3_texfunc_grey_param_sinusoidal,tri3,texfunc_grey,sinusoidal,0.000000,0.000000,0.000000,0.000000,0.404019,0.267299,15.217391,0.285948,0.280554,0.404048,0.268015,0.286768,0.281343
tri3_texfunc_grey_uv_sinusoidal,tri3,texfunc_grey,sinusoidal,0.000000,0.000000,0.000000,0.000000,0.421082,0.331105,15.641026,0.320547,0.326317,0.421075,0.331658,0.321580,0.326426
tri3_texfunc_rgb_param_constant,tri3,texfunc_rgb,constant,0.000000,0.000000,0.000000,0.000000,0.300727,0.475803,13.605442,0.412754,0.417542,0.301634,0.475771,0.414463,0.419287
tri3_texfunc_rgb_uv_constant,tri3,texfunc_rgb,constant,0.000000,0.000000,0.000000,0.000000,0.567174,0.437742,15.184382,0.386710,0.389357,0.570410,0.439664,0.388209,0.389323
tri3_texfunc_rgb_param_sinusoidal,tri3,texfunc_rgb,sinusoidal,0.000000,0.000000,0.000000,0.000000,0.488626,0.363520,15.712682,0.303521,0.295399,0.491023,0.363523,0.304445,0.296275
tri3_texfunc_rgb_uv_sinusoidal,tri3,texfunc_rgb,sinusoidal,0.000000,0.000000,0.000000,0.000000,0.339315,0.338767,15.873016,0.302905,0.305297,0.340471,0.339917,0.302883,0.306230
tri6_nodal_grey,tri6,nodal_grey,nodal,0.000000,0.000000,0.000000,0.000000,0.679173,0.826671,21.348315,0.796547,0.800779,0.682747,0.833555,0.796609,0.807237
tri6_nodal_rgb,tri6,nodal_rgb,nodal,0.000000,0.000000,0.000000,0.000000,0.253568,0.978582,17.954816,0.852178,0.844979,0.253559,0.988260,0.859504,0.852182
