Case,Element,Shader,Interpolator,Total Elems,Vis Elems,Total Px,Shaded Px,Geom Time [ms],Raster Time [ms],Save Time [ms],Frame Time [ms],E2E Time [ms],Geom TP [MElem/s],Raster TP [MPx/s],Frame TP [MPx/s],E2E TP [MPx/s]
tri3_nodal_grey,tri3,nodal_grey,nodal,2.000000,2.000000,1600000.000000,1600000.000000,3.810222,7.045339,0.000150,10.903602,10.967866,0.000349,164.909742,114.562309,114.143215
tri3_nodal_rgb,tri3,nodal_rgb,nodal,2.000000,2.000000,1600000.000000,1600000.000000,10.964359,12.471010,0.000161,23.609783,23.674828,0.000132,105.324627,56.556679,56.435477
tri3_tex8_grey_linear_direct,tri3,tex8_grey,linear,2.000000,2.000000,1600000.000000,1600000.000000,3.639313,18.637302,0.000150,22.481489,22.538036,0.000349,73.111734,62.118642,61.993220
tri3_tex8_grey_cubic_catmull_rom_direct,tri3,tex8_grey,cubic_catmull_rom,2.000000,2.000000,1600000.000000,1600000.000000,3.651687,33.967748,0.000140,37.810462,37.861579,0.000349,42.287006,38.386454,38.332800
tri3_tex8_grey_cubic_catmull_rom_lut_lerp,tri3,tex8_grey,cubic_catmull_rom,2.000000,2.000000,1600000.000000,1600000.000000,3.820791,35.116292,0.000110,38.976009,39.038438,0.000318,40.724512,36.327712,36.278369
tri3_tex8_grey_cubic_mitchell_netravali_lut_lerp,tri3,tex8_grey,cubic_mitchell_netravali,2.000000,2.000000,1600000.000000,1600000.000000,3.822454,34.828378,0.000140,38.658147,38.710076,0.000393,41.456809,37.705248,37.648924
tri3_tex8_grey_lanczos3_lut_lerp,tri3,tex8_grey,lanczos3,2.000000,2.000000,1600000.000000,1600000.000000,3.825691,45.264493,0.000150,49.108848,49.160038,0.000451,32.767942,30.151638,30.111960
tri3_tex8_grey_cubic_bspline_lut_lerp,tri3,tex8_grey,cubic_bspline,2.000000,2.000000,1600000.000000,1600000.000000,3.825992,34.760859,0.000150,38.653327,38.704375,0.000341,41.488808,37.179530,37.130567
tri3_tex8_grey_quintic_bspline_direct,tri3,tex8_grey,quintic_bspline,2.000000,2.000000,1600000.000000,1600000.000000,3.830971,60.940451,0.000170,64.800077,64.858038,0.000434,23.971708,22.643944,22.625462
tri3_tex8_grey_quintic_bspline_lut_lerp,tri3,tex8_grey,quintic_bspline,2.000000,2.000000,1600000.000000,1600000.000000,3.833254,44.972081,0.000150,48.805725,48.852586,0.000439,33.483636,30.592921,30.560972
