2.00000000e+01,1.99734351e+01,2.07491785e+01,2.26051512e+01,2.56298436e+01
2.00000000e+01,1.99999427e+01,1.99853616e+01,2.01944992e+01,2.08537616e+01
2.00000000e+01,2.00004150e+01,1.99853559e+01,2.01919027e+01,2.08453987e+01
2.00000000e+01,1.99727805e+01,2.07497938e+01,2.26099449e+01,2.56420680e+01
2.00000000e+01,1.99726998e+01,2.07460086e+01,2.25967825e+01,2.56130746e+01
2.00000000e+01,2.00005113e+01,1.99871071e+01,2.01992969e+01,2.08646565e+01
2.00000000e+01,1.99998744e+01,1.99852104e+01,2.01942551e+01,2.08534168e+01
2.00000000e+01,1.99735199e+01,2.07491906e+01,2.26049714e+01,2.56294047e+01
2.00000000e+01,1.99735005e+01,2.07491773e+01,2.26049812e+01,2.56294438e+01
2.00000000e+01,1.99998444e+01,1.99852486e+01,2.01944256e+01,2.08537483e+01
2.00000000e+01,2.00004085e+01,1.99853062e+01,2.01917939e+01,2.08452253e+01
2.00000000e+01,1.99728395e+01,2.07499851e+01,2.26103038e+01,2.56426056e+01
2.00000000e+01,2.50281255e+01,3.34293244e+01,4.43741501e+01,5.74010178e+01
2.00000000e+01,2.50289387e+01,3.34350411e+01,4.43923225e+01,5.74413286e+01
2.00000000e+01,2.50289864e+01,3.34261915e+01,4.43589140e+01,5.73637207e+01
2.00000000e+01,2.50281829e+01,3.34293155e+01,4.43739673e+01,5.74005921e+01
2.00000000e+01,2.50281932e+01,3.34293874e+01,4.43741311e+01,5.74008600e+01
2.00000000e+01,2.50288266e+01,3.34349267e+01,4.43922870e+01,5.74414097e+01
2.00000000e+01,1.99727348e+01,2.07498609e+01,2.26102383e+01,2.56426513e+01
2.00000000e+01,2.00005422e+01,1.99855285e+01,2.01920649e+01,2.08455249e+01
2.00000000e+01,1.99735972e+01,2.07492852e+01,2.26050418e+01,2.56294307e+01
2.00000000e+01,1.99997600e+01,1.99850013e+01,2.01939680e+01,2.08530587e+01
2.00000000e+01,1.99727103e+01,2.07496505e+01,2.26097191e+01,2.56417480e+01
2.00000000e+01,2.00005141e+01,1.99855654e+01,2.01922215e+01,2.08458205e+01
2.00000000e+01,2.50289781e+01,3.34352633e+01,4.43928458e+01,5.74422278e+01
2.00000000e+01,2.50281061e+01,3.34291466e+01,4.43737059e+01,5.74002422e+01
2.00000000e+01,2.50289315e+01,3.34351202e+01,4.43925299e+01,5.74416696e+01
