0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,6.16354494e-06,1.23270891e-05,1.84906333e-05,2.46541775e-05
0.00000000e+00,1.24999991e-05,2.49999991e-05,3.74999991e-05,4.99999991e-05
0.00000000e+00,5.09494775e-06,1.01898951e-05,1.52848425e-05,2.03797899e-05
0.00000000e+00,1.25000002e-05,2.50000002e-05,3.75000002e-05,5.00000002e-05
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,5.45723616e-06,1.09144728e-05,1.63717095e-05,2.18289461e-05
0.00000000e+00,1.24999987e-05,2.49999987e-05,3.74999987e-05,4.99999987e-05
0.00000000e+00,1.25000002e-05,2.50000002e-05,3.75000002e-05,5.00000002e-05
0.00000000e+00,1.25000000e-05,2.50000000e-05,3.75000000e-05,5.00000000e-05
0.00000000e+00,6.16354330e-06,1.23270875e-05,1.84906317e-05,2.46541759e-05
0.00000000e+00,5.45723757e-06,1.09144742e-05,1.63717109e-05,2.18289475e-05
0.00000000e+00,6.16354458e-06,1.23270888e-05,1.84906330e-05,2.46541771e-05
0.00000000e+00,5.09494694e-06,1.01898943e-05,1.52848417e-05,2.03797891e-05
0.00000000e+00,1.24999977e-05,2.49999977e-05,3.74999977e-05,4.99999977e-05
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,6.16354294e-06,1.23270871e-05,1.84906313e-05,2.46541755e-05
0.00000000e+00,1.25000004e-05,2.50000004e-05,3.75000004e-05,5.00000004e-05
0.00000000e+00,1.25000000e-05,2.50000000e-05,3.75000000e-05,5.00000000e-05
0.00000000e+00,5.45723612e-06,1.09144728e-05,1.63717094e-05,2.18289461e-05
0.00000000e+00,1.88364545e-05,3.76729103e-05,5.65093661e-05,7.53458219e-05
0.00000000e+00,2.50000000e-05,5.00000000e-05,7.50000000e-05,1.00000000e-04
0.00000000e+00,1.99050519e-05,3.98101045e-05,5.97151571e-05,7.96202098e-05
0.00000000e+00,2.50000000e-05,5.00000000e-05,7.50000000e-05,1.00000000e-04
0.00000000e+00,1.95427643e-05,3.90855276e-05,5.86282910e-05,7.81710543e-05
0.00000000e+00,2.50000000e-05,5.00000000e-05,7.50000000e-05,1.00000000e-04
0.00000000e+00,2.50000000e-05,5.00000000e-05,7.50000000e-05,1.00000000e-04
