0,1,2,3,4,5,6,7,8,9,10,11,16,17,18,19,12,13,14,15,24,22,21,23,20,25,26
4,5,6,7,27,28,29,30,16,17,18,19,35,36,37,38,31,32,33,34,42,40,39,41,25,43,44
45,0,3,46,47,4,7,48,49,11,50,51,54,19,55,56,52,12,15,53,60,24,58,59,57,61,62
47,4,7,48,63,27,30,64,54,19,55,56,67,38,68,69,65,31,34,66,72,42,70,71,61,73,74
75,76,1,0,77,78,5,4,79,80,8,81,84,85,16,86,82,83,13,12,90,89,88,21,87,91,92
77,78,5,4,93,94,28,27,84,85,16,86,97,98,35,99,95,96,32,31,102,101,100,39,91,103,104
105,75,0,45,106,77,4,47,107,81,49,108,110,86,54,111,109,82,12,52,114,90,113,58,112,115,116
106,77,4,47,117,93,27,63,110,86,54,111,119,99,67,120,118,95,31,65,122,102,121,70,115,123,124
