0,1,2,3,4,5,6,7,8,9,10,11,16,17,18,19,12,13,14,15,24,22,21,23,20,25,26
1,27,28,2,5,29,30,6,31,32,33,9,36,37,38,17,13,34,35,14,22,41,40,42,39,43,44
3,2,45,46,7,6,47,48,10,49,50,51,18,54,55,56,15,14,52,53,60,58,23,59,57,61,62
2,28,63,45,6,30,64,47,33,65,66,49,38,68,69,54,14,35,67,52,58,71,42,72,70,73,74
4,5,6,7,75,76,77,78,16,17,18,19,83,84,85,86,79,80,81,82,90,88,87,89,25,91,92
5,29,30,6,76,93,94,77,36,37,38,17,97,98,99,84,80,95,96,81,88,101,100,102,43,103,104
7,6,47,48,78,77,105,106,18,54,55,56,85,109,110,111,82,81,107,108,114,112,89,113,61,115,116
6,30,64,47,77,94,117,105,38,68,69,54,99,119,120,109,81,96,118,107,112,121,102,122,73,123,124
