223,51,50,176,539,132,491,367
255,232,194,265,480,541,540,440
29,175,242,201,543,338,479,542
302,294,213,273,547,546,545,544
263,283,252,211,429,400,548,414
314,299,238,303,551,408,550,549
236,5,4,190,552,86,348,339
205,180,11,10,555,554,92,553
240,0,81,183,557,163,423,556
197,63,62,169,560,144,559,558
294,305,314,276,563,562,326,561
204,241,76,75,565,564,157,523
199,181,35,34,477,566,116,396
294,276,254,213,561,567,490,546
197,169,214,251,558,569,568,453
222,79,78,179,529,160,510,467
203,77,76,241,509,158,564,570
309,313,312,285,572,571,483,525
180,231,12,11,489,573,93,554
293,246,230,167,512,500,574,475
167,230,14,13,574,576,95,575
310,251,214,289,461,568,577,438
66,243,238,177,518,578,409,469
231,167,13,12,474,575,94,573
221,45,44,187,579,126,362,322
234,191,26,25,391,424,107,580
43,42,188,245,124,581,356,361
256,176,233,268,370,492,417,486
312,313,248,288,571,583,582,459
166,196,266,212,586,502,585,584
285,279,212,266,482,427,585,524
230,196,15,14,501,587,96,576
171,229,288,248,589,455,582,588
65,64,229,171,146,590,589,520
280,282,210,258,593,436,592,591
229,64,63,197,590,145,560,454
200,235,57,56,594,533,138,537
235,258,210,164,595,592,514,535
165,226,265,194,445,499,540,596
308,289,214,267,398,577,598,597
193,59,58,164,599,140,534,515
198,169,62,61,601,559,143,600
169,198,267,214,601,532,598,569
228,192,18,17,412,507,99,505
211,252,287,226,548,382,498,443
319,308,267,292,384,597,530,353
227,60,59,193,602,141,599,451
194,20,19,165,603,101,508,596
196,166,16,15,586,504,97,587
227,198,61,60,531,600,142,602
168,239,55,54,605,536,136,604
292,264,284,318,449,434,606,352
232,21,20,194,447,102,603,541
220,273,205,186,610,609,608,607
0,240,184,1,557,612,611,82
297,257,185,223,614,375,613,368
277,262,222,271,616,402,464,615
54,53,244,168,135,618,617,604
234,25,24,172,580,106,620,619
228,166,212,263,506,584,428,411
186,205,10,9,608,553,91,516
295,249,269,291,457,623,622,621
237,298,291,269,626,625,622,624
318,296,278,307,628,441,627,351
188,202,39,38,629,485,120,355
290,218,178,261,471,521,630,336
293,254,276,306,476,567,323,511
273,213,180,205,545,488,555,609
240,219,190,184,631,342,349,612
309,281,248,313,405,632,583,572
259,216,286,304,363,458,634,633
287,319,307,278,383,350,627,497
209,23,22,170,636,104,448,635
1,184,3,2,611,347,84,83
249,234,172,269,390,619,637,623
237,209,170,215,639,635,481,638
172,24,23,209,620,105,636,640
223,185,52,51,613,641,133,539
271,250,299,277,643,407,642,615
45,221,178,46,579,644,522,127
221,272,261,178,646,645,630,644
298,237,215,253,626,638,381,647
269,172,209,237,637,640,639,624
31,30,29,201,112,111,542,415
270,301,260,219,462,330,341,648
273,220,236,302,610,649,430,544
177,250,271,224,410,643,465,468
206,71,70,189,650,152,393,357
311,277,299,317,652,642,651,528
53,52,185,244,134,641,376,618
29,28,225,175,110,653,433,543
248,275,243,171,655,654,519,588
225,28,27,173,653,109,425,386
244,274,239,168,377,656,605,617
200,239,274,247,538,656,658,657
42,41,202,188,123,484,629,581
217,262,277,311,401,616,652,463
203,241,204,182,570,565,395,343
5,236,220,207,552,649,660,659
187,245,37,36,360,354,118,321
6,5,207,208,87,659,661,494
219,240,183,270,631,556,332,648
314,303,281,315,549,662,406,325
305,294,302,316,563,547,431,526
303,275,248,281,663,655,632,662
224,195,68,67,496,345,149,470
