0.54660390624999999,0.40234375
0.59765625,0.45339609375000001
0.54660390624999999,0.45339609375000001
0.59765625,0.4708703125
0.59765625,0.5244140625
0.5291296875,0.40234375
0.5244140625,0.5244140625
0.47216347656250002,0.4708703125
0.4755859375,0.40234375
0.54660390624999999,0.45339609375000001
0.40234375,0.45339609375000001
0.54660390624999999,0.59765625
0.40234375,0.52783652343749998
0.5291296875,0.52783652343749998
0.59765625,0.40234375
0.5,0.40234375
0.457275390625,0.542724609375
0.59765625,0.542724609375
0.5291296875,0.59765625
0.4755859375,0.4755859375
0.59765625,0.5
0.457275390625,0.40234375
0.4755859375,0.59765625
0.40234375,0.4755859375
0.457275390625,0.59765625
0.5,0.59765625
0.457275390625,0.542724609375
0.40234375,0.59765625
0.40234375,0.542724609375
0.40234375,0.5
0.40234375,0.5
0.59765625,0.5
0.40234375,0.40234375
0.59765625,0.59765625
0.5,0.40234375
0.59765625,0.59765625
0.59765625,0.59765625
0.40234375,0.59765625
0.59765625,0.40234375
0.40234375,0.40234375
0.5,0.59765625
0.40234375,0.40234375
0.40234375,0.59765625
0.59765625,0.40234375
