180,205,216,191,209,219,218,194
182,192,217,207,196,220,221,213
191,216,222,197,218,225,224,200
192,198,223,217,202,226,227,220
197,222,42,31,224,228,47,203
198,33,44,223,204,52,229,226
206,208,233,231,212,240,237,236
206,231,230,205,236,235,234,210
208,207,232,233,214,238,239,240
205,230,241,216,234,244,243,219
207,217,242,232,221,245,246,238
216,241,247,222,243,250,249,225
217,223,248,242,227,251,252,245
42,253,254,44,255,257,258,49
222,247,253,42,249,256,255,228
223,44,254,248,229,258,259,251
231,233,263,261,237,270,267,266
231,261,260,230,266,265,264,235
233,232,262,263,239,268,269,270
230,260,271,241,264,274,273,244
232,242,272,262,246,275,276,268
241,271,277,247,273,280,279,250
242,248,278,272,252,281,282,275
253,283,284,254,285,287,288,257
247,277,283,253,279,286,285,256
248,254,284,278,259,288,289,281
53,290,292,57,294,297,298,65
53,54,291,290,61,296,295,294
57,292,293,58,298,299,300,67
54,71,301,291,75,304,303,296
58,293,302,73,300,305,306,78
71,81,307,301,85,310,309,304
73,302,308,83,306,311,312,88
91,93,314,313,98,319,317,316
81,91,313,307,95,316,315,310
83,308,314,93,312,318,319,100
290,320,322,292,324,327,328,297
290,291,321,320,295,326,325,324
292,322,323,293,328,329,330,299
291,301,331,321,303,334,333,326
293,323,332,302,330,335,336,305
301,307,337,331,309,340,339,334
302,332,338,308,336,341,342,311
313,314,344,343,317,349,347,346
307,313,343,337,315,346,345,340
308,338,344,314,342,348,349,318
320,350,352,322,354,357,358,327
320,321,351,350,325,356,355,354
322,352,353,323,358,359,360,329
321,331,361,351,333,364,363,356
323,353,362,332,360,365,366,335
331,337,367,361,339,370,369,364
332,362,368,338,366,371,372,341
337,343,373,367,345,376,375,370
338,368,374,344,372,377,378,348
350,379,381,352,383,386,387,357
350,351,380,379,355,385,384,383
352,381,382,353,387,388,389,359
351,361,390,380,363,393,392,385
353,382,391,362,389,394,395,365
361,367,396,390,369,399,398,393
362,391,397,368,395,400,401,371
367,373,402,396,375,405,404,399
368,397,403,374,401,406,407,377
261,263,411,409,267,418,415,414
261,409,408,260,414,413,412,265
263,262,410,411,269,416,417,418
260,408,419,271,412,422,421,274
262,272,420,410,276,423,424,416
271,419,425,277,421,428,427,280
272,278,426,420,282,429,430,423
283,431,432,284,433,435,436,287
277,425,431,283,427,434,433,286
278,284,432,426,289,436,437,429
409,411,441,439,415,448,445,444
409,439,438,408,444,443,442,413
411,410,440,441,417,446,447,448
408,438,449,419,442,452,451,422
410,420,450,440,424,453,454,446
419,449,455,425,451,458,457,428
420,426,456,450,430,459,460,453
431,461,462,432,463,465,466,435
425,455,461,431,457,464,463,434
426,432,462,456,437,466,467,459
439,441,471,469,445,478,475,474
439,469,468,438,474,473,472,443
441,440,470,471,447,476,477,478
438,468,479,449,472,482,481,452
440,450,480,470,454,483,484,476
449,479,485,455,481,488,487,458
450,456,486,480,460,489,490,483
455,485,491,461,487,494,493,464
456,462,492,486,467,495,496,489
469,471,381,379,475,500,386,498
469,379,380,468,498,384,497,473
471,470,382,381,477,499,388,500
468,380,390,479,497,392,501,482
470,480,391,382,484,502,394,499
479,390,396,485,501,398,503,488
480,486,397,391,490,504,400,502
485,396,402,491,503,404,505,494
486,492,403,397,496,506,406,504
343,344,510,508,347,518,515,513
508,510,509,507,515,517,514,512
343,508,507,373,513,512,511,376
344,374,509,510,378,516,517,518
507,509,520,519,514,525,523,522
373,507,519,402,511,522,521,405
374,403,520,509,407,524,525,516
519,520,527,526,523,532,530,529
402,519,526,491,521,529,528,505
403,492,527,520,506,531,532,524
461,533,534,462,535,537,538,465
526,527,534,533,530,539,537,536
491,526,533,461,528,536,535,493
492,462,534,527,495,538,539,531
